ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist
002770.SZ,20201119,2.06,2.1,2.02,2.07,2.07,0.0,0.0,228972.2,47258.503,2.114,2.057,1.9866666666666666,0.08490680620171043,0.06487585899928763,0.020030947202422794
002770.SZ,20201120,2.06,2.07,2.04,2.06,2.07,-0.01,-0.4831,178595.7,36625.084,2.0,2.057,1.9866666666666666,0.08106537779327927,0.06811376275808596,0.012951615035193306
002770.SZ,20201123,2.06,2.09,2.01,2.02,2.06,-0.04,-1.9417,267324.9,54525.133,2.0,2.057,1.9866666666666666,0.07394100650128022,0.06927921150672481,0.004661794994555407
002770.SZ,20201124,2.02,2.05,2.0,2.01,2.02,-0.01,-0.495,162256.4,32676.683999999997,2.0,2.057,1.9866666666666666,0.0667188807710668,0.0687671453595932,-0.0020482645885264023
002770.SZ,20201125,1.93,1.98,1.92,1.94,2.01,-0.07,-3.4826,329186.1,64166.060999999994,2.0,2.057,1.9866666666666666,0.05471614544658521,0.06595694537699161,-0.0112407999304064
002770.SZ,20201126,1.93,2.01,1.9,1.97,1.94,0.03,1.5464,246932.9,48327.183,2.0,2.057,1.9866666666666666,0.04708190956049174,0.06218193821369163,-0.015100028653199891
002770.SZ,20201127,1.97,2.03,1.96,2.02,1.97,0.05,2.5381,235749.48,47159.472,2.0,1.9779999999999998,1.9866666666666666,0.044552728629102534,0.05865609629677381,-0.014103367667671278
002770.SZ,20201130,2.01,2.04,1.99,2.0,2.02,-0.02,-0.9901,142781.28,28687.904,2.0,1.9779999999999998,1.9866666666666666,0.040468011618708166,0.05501847936116068,-0.014550467742452514
002770.SZ,20201201,2.01,2.04,1.99,2.01,2.0,0.01,0.5,107800.1,21736.165,2.0,1.9779999999999998,1.9866666666666666,0.03760428163485274,0.05153563981589909,-0.01393135818104635
002770.SZ,20201202,2.01,2.03,1.96,1.99,2.01,-0.02,-0.995,171114.33,34010.247,2.0,1.9779999999999998,1.9866666666666666,0.03333663812459742,0.04789583947763876,-0.01455920135304134
002770.SZ,20201203,1.99,1.99,1.96,1.98,1.99,-0.01,-0.5025,101467.57,20051.102,2.0,1.9779999999999998,1.9866666666666666,0.028815417276111033,0.04407975503733321,-0.015264337761222178
002770.SZ,20201204,1.98,2.03,1.96,2.01,1.98,0.03,1.5152,157001.2,31312.965,1.956,1.9779999999999998,1.9866666666666666,0.027337931799079396,0.040731390389682445,-0.01339345859060305
002770.SZ,20201207,2.0,2.01,1.97,1.98,2.01,-0.03,-1.4925,120557.0,23970.49,1.956,1.9779999999999998,1.9866666666666666,0.02347565193189971,0.037280242698125896,-0.013804590766226185
002770.SZ,20201208,1.97,1.98,1.95,1.96,1.98,-0.02,-1.0101,108030.7,21202.993,1.956,1.9779999999999998,1.9866666666666666,0.018586678794572098,0.03354152991741514,-0.01495485112284304
002770.SZ,20201209,1.96,1.96,1.91,1.91,1.96,-0.05,-2.551,146461.88,28288.711,1.956,1.9779999999999998,1.9866666666666666,0.01055586874345149,0.028944397682622407,-0.018388528939170916
002770.SZ,20201210,1.92,1.94,1.88,1.92,1.91,0.01,0.5236,110278.23,21081.84,1.956,1.9779999999999998,1.9866666666666666,0.004941349543930107,0.024143788054883947,-0.01920243851095384
