trade_date,score,Read_count
20201104,0.312014645,348398391487116852345932227537345155665634825224033152826930225910014741899892480583271257247799279393316417290308377348341309395227236250207449186217196179193256241145822021611913132122731571571751497852411632591386173129658121027321661924524817524122325330229119339827236422420321322118742025522494425433419021767962719397167178245184312204233231197746261178163256363223338198179216168685197551181187178164160178164318208234321232174154358193163195224181233167181171165209197264178884157211239284160191152163186167204215287200364222360240176219297203187165194175406169189256249316270320503277118047331827522928640929411472146762959368275110722138556921535752402192113157821015198151
20201105,0.293515666,2848233430578284255209247813221218286255224033628482334305782842552092478132212182862552240336389104743021272061308409773251244400696760269301344354244239357396718330405295111587320722175029766319431640732712865463731999358530431528320004436544572201260319274734343367323292383460334263628420250308154225527630330719133426132833232521720217674627416517918317225117017315432816518614416132619616317419019840816520314616636416186214713317228352437348610252441551591541392071881471283966761357901681851461331682411511471411173281707363624742192901881361471582121441882043202101831431651512171521682621411601581512712345891442581611711631791601611522988023927453255882591622352482552403621903821971522186211722181951618351571811441594185299764384221148145153160230164258150179170233254279151151141152171153139147127131178124122112124124122136258132138127164142135216128309209217161277145221150154199159247179185162145154188203492254163562204207160160144160159427722115015419915924717918516214514015418820349225416356220420716016014416025318115013318825412777714728915913313114516813720913816760817912875315913315279316215326714419724137315016620349515416212931213315417915416216415515616416519915515816521016214317316618120517320814021517213718716414522616215225715515917717021818218015020616117917619115214816525018217414420717418217120823924415715919228027119215517222521118343915121015721717724017017116218717316014217419023515716118251719020116226517715014520716917318518521920015418134458339102812623202422234961044471401179167
20201106,0.298321511,15601877192239882753641142114246429615719513473993824756017023403522681965258375261852434510252712763544066012826878022552452022138372526055672162101451705332391111371101441361391422271381211303431497781551501211512411502905148391176356147546159132167428143365126177260199121765126153376347153182445256483100421421573522511603431405161961471241382167123149300234167340158199159165184323826821751250549188106341545816635119224619616917217523518532915917118216315319437832616617416319318641916617825218817423120423423728418822468316616151416517218216223444819214117014315212925212816315021016420620431918517617720376117818623919222519617861939721523920420928454519817829219831626522026225724837026227032837340137933940120103504822994789277257962303262749276224319197170141387130141208319197170141387130141208
20201107,0.302087944,8.1447E+176
20201108,0.38301847,9.40727E+83
20201109,0.336688759,36894257146481928525303117419249618573182063803132551073764223348568246627128430142636933541228351137992247833226535744332543055368215264444716581471473283247511412366256283226284195254246241292168220187182153159249179174404154212247445156156111169300148157203191236236173410185146320208302185381176187242353228543898286243318256164261321268257173202163183297212177215187167174190181197309492337186171744206776218420319617529118519521722919720019716617727519427518417016820616518124621719823622519619923323818522919720019716617727519427518417016820616518124621719823622519619923323821910591852832032251772283372262052462082572271903121901552391852791982162112171641542183091781711961832722042473912353051902012243072555558979276319365111746329826629028536533745129492133555981789
20201110,0.380685549,780207293372123757946921995017625017126829753631031292333713249593384276553881801236914453582371911742214041772192262051952951691621102265104619281368264323139948614510512296113362921911229112110310211690752588111985206215927041592271152371701911433061454061241401262631731431811361251211711184341221341251161021071141181211121001373124302514032569335315103311532814294293112332871731571663501375343122139131141159211147163380214187205163142200156166118255434343122139131141159211147163380214187205163142200156166118255347202444125218135223206283208223298204228918212292312224209176253249236232248816201269338237433208261191163280207165210182167157296238176241164176159158143161151169154198146157213161147150213140130160138148172143158144131131108143126128303147153150160143193130139152130240162120139137145166138151144177185209171136208180121134135110160146132153140161120115134144239158117147133130129127137122161761281621352471321981501441662041831061852331732171421511381871721711601362591491491361511621551581941822241881581901731732012482342163912175152643483242793524051147321277285286339240327189142
20201111,0.420713022,850402190198170200489141025521852991561327413642332022233082611796562882606316323287402563344421579470384610308396210276327720213176547965152229028417818888920632027622565887733202086322281212752631503206135940425184730821821828724217725817446519918815533824729827322717123821714731717114863219645216021120712615712941421401601751291771421341471374441461392681491451441381191341451531334391231345051771171631261431401312811281161141641201351521121341431311348143139178164138552118135124123206132277170136173126176273124108024112913923223732542852812623615415515681323016915818018516316717115021814916925415522234810471531481572401741522397241681871483583221691961821531613151471301481361293483683504711451534221238195137147831147135147212307136138202272284172196152358203187226137147831147135147212307136138202272284172196152358203187226176158199142272220133147169164184146162131212195176181243310124135141154125138128121124214268143149143279132235146150138133222128605131296103134272118137111138129122121287809123287146183171151145173136260124125581149130147118173128222156133181161441145181156167214169174149168408167199178192189179163168231393242183173210190223247198210489203221223169363207198186516294237190612304137611233113701417
20201112,0.379151245,28532432912871911376212174144320149025013182211357440293380481270229325255136620222215314884553132135481293543269218831633672439657723750237528931325217721531025538766761224283336423662747733871319764532312306311942003292006661606401205230770452221485248196384545294282293484214190222614479283268460184294317376234255265285447501202214526245161373190197150283201228156247170217161620163164210155458501161373190197150283201228156247170217161620163164210155458292479265184187159171181559213409177214240149142431143161167512169153239493169198152150160815713119916431823726516031312718711215012511313216627614110711213397182309127256125290231138215246229117124380120136104109163134113162149134131127139186145130614214913813113914413012910210613813414114798547318130135107112150129139552135125125137130152192197181199159111119131135113124149126116171175117414916312715012824014714613714852615112519113832326111918642516322217514615228525734519015515838324314717528318114821014620214615422624614714114614515715322822850221214717617622117921715623119620613321016891115613514527622416517521723117617622117921715623119620613321016891115613514527622416517521723113416124720417352861801761832438542384011522051766533752421641661802212071761783112002031901894481351331891415181322721251854148201341158265162158529349144216152157155146150149142495166138132158147136169164200151135344156168144118230124134134144174154149274154151146227647134179150164157260243166161180251261473176190245183429210153168281163298239186126716415814530234416022012101651402972173381931531634614856581677342032151692044723571561531751542104151661811791354159206148180163172164189357148355174176177235323317168170247201181166192174150175286168160288585232156159176154146138156175144171213209162169396530202233207187225196214214281194145359854729153427530228325627612252663072563444239424260223283245843202282016892472454853091851850168253281244317196316
20201113,0.341495548,2764414644993342312832553523773742982913041759482340330264337337134034633431430417594823403302643373371340346334314313372238194250187315220485746328191384211242232436185032611164477303184259270220357295256323845414430112863122562264193273831454627719227633631121231810257677192563142761510230248323234230362223223553200196285278129348754742437975003373123112312582660317293291129209457632130425528417820318838026622615318697115915318649523816813241811841902131681811512001942793731385331602148131581581471381071130109411131159144124113139130113139144104115169123143114161134121108476128136137256127512257111130126141134354234123711928319947210611710412636311122821199115125291553193961032571882805132421771322011341331271381422331802491232041611402791641221381771322011341331271381422331802491232041611402791641221381521643042731262001931421851881441242791127681762491901774731661731781911581863112771872432555592192032011771872582172202081655182001992151812412392514443112782932571981831691801892391901801971981551551471491501643291651641831743261922151871641661721405215158158431195378415316203267209211253202311189990208137815522719823666120919517421917630928635614215216016832125826816615817415818018015718816819810321751674701571772411311311401387751382721843371316377154146145268553247199154126193814712512413113045113116813817414217818035927312816125018077514315215518031312226016912814214613412513714712742713916915613013515214421012122413692801541504771512292424614398164166147158140175162307411487167130125102167198180187147252167220209173142173140168175136233133308383230241124159141353172193382158122619824414114620318337815114213741181461511341372911993271761682131861501772091781451461581632231421521271311101341381451861291391281611221794081901361441601581531291201422992611521452711691228514327615316730116215321017715920614238216433015514314513815915420913317117216618418216810792581971881674532018532892054083822091331711721661841821681079258197188167453201853289205169018218920017811762206281552012132372356233512752492235352762873292811962424802611306171410309176240162113125442924393472822913973357592357232100652357021425627920718824226318118017458821471004261225467217202228148
20201114,0.356867931,25150251435465212421417369141139630943484016773923042478063772462382183042863251159317349193929526263063164043575720365422328384341393160312513763083162016327462288290288381246434227334734331834537131833156649155238037034433635233133440829327832730014882303356260374427270234342252447205389181451120865265552861100728409142142728
20201115,0.441227693,5.0028E+248
20201116,0.352293563,4265673252379301822427025722239879048025530731228864019244482206421528237049987226246524023541610002733043082422444756494826292602214836612217722403514512120424621202801338144127824356970322053334589848023242430348247764841927825924741230827124826643431949229122339331931229714783063883272041656982251961871585571129321721525914016721418716417517322119717220018121531215620219316917614018520017625186177130155229260274155375149149198159244323191157150181237200201176171157161143164151243150208125191173136135148122143166173140149147138286131656212153150122153213146158361152207254440220260409282174164290141358213136148143123141278379169161299146157161165169182143165187166141278379169161299146157161165169182143165187166221211174191189240170218195186164181220213171422248153159221294185154201168146203156180562263278190211196246151182160188182187203156160180198170313350239198177167183220254149151420152168428222428237164216225144168342141162176175160182233245221388166212161182164342183158243247977115517498454427122523719929515425528119118928525915716415716636816116715414014029252614340024420015914410131086352132162231182126142122132121157183220247208166293215192167198192164170161160152150163170886140167132126224142241293158151149137358226202191155211188147165578193186168234368216155159132147197141211164188137155145447177241188159202143134552170137177159150357148578297215148440199222224243177167165150471186184154196169181177195317157312163180172177190177217195192172232190220218226180442266191478272400366368309371416473299313878976678363316429548831124831189721810282311137178060936648831124831189721835910282311137
20201117,0.360469448,8832622556633116423236052119829853521322620922410787742251029303387326326617525423747222431935033724683628434123924422119446532094119732430852622024318919620727058721850682929059476134825637221642623310183033554881454102935023316612425706026940639142938266912837853332994268613279421348222224347250593254297240278485429809424237399161229030639932764438639414272632102202301285257188230234131542251225209323231244208188162156152298149229607260212188487184234234174158133113208173156142154269214176191226219131122132123202576146143171132334143141175115267143176137172117128123125209133225146707138120127136127116165151132159111149115137135127128117128132110110139124113117108111981221061311071171151061181131021041581121011161271142581091082274551471231641991271031261182071311091059914012611610096123124109269110103124109114126959311013411311012312410926911010312410911412695931101341131101142851151231223741111081281011091051021141191242351119910013498197102909873610510955710612013097879787165931031389994868884878916391116159129100156114182262119140122112100106100921111071057061019215097130112109110167112134168115114107141157120124213517812012041901574971481281642751312341593221841811701692801882192064192122111191462142322172342171792411572101714471812611951401291361391752301681891682191641741711742271911631551911584864042432781442481437942083262811836351751981801811962255101951048170275156166183165204162196158201142154146236204249170255396409234526236315159346143726424523757717023718015221318616856228222415814615125318222620913713513524523514628819614213220721513215020214662413617524220916315820931331771591651412871829781441501871961541562221401911771501591661721491701831401734231731636373112043081351522979155229152185125161151126150174191150130158336143155169170279147137156149149138224132138115500480131211188207149133131116713419420211512011814112513823512114412813164918326112416217124215212234214119813813827941514217212917217915713413516318123917213011613018415813516513513416513112620119714314213614912621591771211471331331681501631305541541582021511733341561932031982202131611364209403177411182195165221200231175134549327628628229125343533455032118414264429296348125567747359834382362946852311499
20201118,0.380701657,122573411721982652116743021018248245249269670857259951472176212625066052312773270189078022183153925733984673403158684404593263752892142361130416448280280268347334215180514258241702268525174184303164691146383312425317497346190250123210164018115162754923564152772324033942754761952012313941763482251315358173266394275476195201231394176348225131535817317826630215420818620921728446818620927191412114311681881651697621601841701911341553882321341771541441281211661581411481672201521041291386351301271513641601331271815143432101051374031491112492231502221451411561681801901381581671761861761571783342041491781671742164091841872301931761721752681481721802402561761453901762021981602282261823021754492234142712021711912221611481721451906901911691783922261912431851872001982011742521732352445362453426332251131180218426156228200173100417849519120116025617115618315425319015916417922715214915516915316921819813815413920216234725215016414815532123521320916217120843316721221321625526419219416039417632013491521933322261852261461671621792401601931711812231762182511511611473821851401501601661731611432861581471743131661811581981916294155178174161139172164149121267176189138322138147208219404163187149169132179170183220152187163160193192169149169132179170183220152187163160193192169168186212186179189181156151167159188152158140328161153176161159216239184169161159134159163160165171480259190217220205964438447328158628252249290246170921162443463992065424439351636524112504201320521277266114528129517728161133142214301174346497165261
20201119,0.25796974,14952467118014615032132557417033452015726973442362422081279432563453230919631527259445303742923211383961913783131142209207639162226223708341455323725110272412786764192957913751195205478287236262169745965124120562247434862041923420738211130232187225182185208186171555144189185171147149161152482132174169167140196156171172234818047115616513339220830815361412021442232287109181145164138141156128130161109119113128132274138194145021712512829413314411512213812813227413819414502171251282941331441151221381191221201131091031951951091041351151121331229321914191124118136132113112111127931001011101101031032982708696881401021119310913586120154102165871771501081072291211401951211391271691163822251351111301801141411382276362994971671532071331191321231162032001223785501841681572491432911971992141311802441401642381601572412021491291751461971722011341332021611511321381506731821551321112421271311131761571391992021301069512913414215816112113523812711515218020014423528811915615542351611681761331591251732083422121681691481611761621661471471861671402483741502001861619871782093221891411971681451452231652001211361761971531491671461761441471832251411291612921681621861741421461641721501691621551731591611593921982183582913332702653663486893514562106170962325844444118114072723033285696783634003731569206620614130593941
20201120,0.276472523,1491191731731484704614256533524729126821220737662721947181966382334241265199233257569215175531372322719817924317766930915818198822121120921529516521617026476813241751807883143167127315825039992727323719526634921791119459422420424522113620813291991851392211372185972352607586935963194136185139221137218597235260758693596315218018030048116520727055646032317149520925721075542622647202256774802081922442694422702676921120631339116002414929319625289189153195146716157257372312166667268215174973170218138226199452116316913426627419690157121842041422611215352554200305584731109160177411510220715916855211113113199132123108146212210021222819413610236610311729312542037813112416024213211128138012113611613410920513211310811011114710394111198113208109126126139105173146119113106157121133147138115110173248194141147119150233128178124116156170375981203053151271702011312481561322531512611613441751351671871212131452138351312781321721731585121791311833497153150149123115129263158512179131183349715315014912311512926312212512615016714718920734041681278158132126119118167118345227113137119124254126207112122101820215417015420613232641471261241601301271401491692181301187145114108125111224143132138234309126212145119118137971492121981162912081701321192169255165232279113115118108113119113951361161841601911341252201643331151104771211222009616011011931217711021211212411611763711714213796204122129117445130128194124137196161152161134128159128227150138147128128127147147127208166135138142134147123124130130507143132158226167117120121214120131113121121143143231136116141121198126113123128123131135116129230122136119120123130712319034614011510513123012314213512510716417111323617016110513123012314213512510716417111323617016185011614216014218612018418512415419611313513616311723071011331139310812110936912481171041251009712133810120018412810592111941111712448478999612017911415111611120710710911611916213312411215318011113432718314314111313412613611711011612446114811090100451118126430129114119109131145228592154145136284160115129130116152100137120140138134138110117169134147153141115135129119141187144180180119150216154156185154173168149136187144180180119150216154156185154173168149136139153127176165129128184229160156146158134150272132181156161117176199150125142171162748221671971671721721891541491711511761601501541601702521531602361631741561441901532154336262051148341232261388518
20201121,0.413800199,3233102694261704213041120480297213634231197586472794105128945725171734146997534397934278831251592926120660722722456162523393812765002513107183223774594344409181503270234625026424288299311469275310225925043282971431231218362486415333547507234612531533040227424125031952452792552073036136382231179156
20201122,0.357184771,292816212143125142719413576470238218222510593531661760647165523115767569611471147222266229222215579729841520617139752052452833061851582737180224243261718039822991957451956590201166818879835023324232302875102403554637352493504143602644538473574032082862105728553733082776383122592474052273358216124653269052831500324260598381438499613333619377529741781246327736793204943132582974178124632773679320494313258364368410242371909419626191184171216160182159148
20201123,0.444848626,231231201111427081752338311309894583328266308762177364498255391222289313278370357723617830523434125923479210003864812724497483346402594224623041853032303881712281703928699781507110146928529325863225626667181172345622135322149019725623162288692881046345450214470537598361285381219177256990158112540329717738121917725699015811254032971791772283422220590243265202660035886926035625420461318204406548835027626519729627931826527288865623417845035818778579242138865110414822742514247762241942192062448241247168612123291552862363082035356720419362612625452431825583922232312405362013071954101932045188190244343617717015318410941520919219661571712032042441682132043016509176160174198212176441195236130145145269175220130158135115147128214128127124124122135128235139129113281110230119156114206115129122107160134118134143111222143117122110133128951671191301151552131691521152011141201211281211211661251291924651121261391181491451306912411231285761291161111101561431341331351841401451732361221561431341331351841401451732361222361564781881314682692601371401218412617571281261391691211821701211961971922011751871281201646245119198192216191188142118119363238649027788951321551371784351271242682263111361211445303701231671351129541951571451171871292131651822401651551421281251601431314121241695131156649165169163177309158192259140208119129224135140110313913123814131616924316349919537550022641477301721381711441532902382001671821731521572441911591020136238200167182173152157244191159102013616818113182334041551261512101831562382375671401531521541751634702882011531541221871441521481361662152073711811621511751861211531582301531591412001401401631441428781721601583591552782141441381351584201511121441541301481291531811521401541671511911761401901871561491971791702501571691472021951521962042302436134118151135709231172177189187217197268168220167170239141529168174165165138162221265149152152149172195179277150194140822117716319819020115815282021833401741731941741902680718419513831752332031752112102111691601551372904184153501116516216913686421017414722221319317915914515515917815819517517918915217616816315316315320618721616315818454011931801998032502032862110835586301560155233393422523949025022025825429171716220194272226912123386305181243160141183
20201124,0.35801022,585614442850274216147912263630785211231491483195469270842723733211912702824122992373321191270282412299237327318324745440036364970520916320918514719625231915810691613599240726549919630565327319247440422325422986651023823010693143542166742503237047932141701719143816072472567862642591395297671524619328027439519372393823481183474256171515542249654243303173401332141831932253772722451663283043589436716755531514014815253712820817670724515630252115723118238114814322118065234222317318032413530714220113712617815492099791481671451813271641613912411381661154376139144134151151120127126190135139146131125141446156144141138142139124123152139134142156126157218163155148146128127128253127154175178273182712315168168172210200201253149482077113514614618915123816611512829397168147166292166115128293971681471661872921501782461631941762931601602101381882042832111411621581569581801526191701578911781451471591391821402002351641611541371473071741341596701463051441363231292071262361467701351392801281101301261283221391361901283791201211331322388021231141311195411441352081151241602331371261391281691451351381411221101171301201241351341251391231311292161401351281221311311291181172181131261231222591731112181091341191012041034341181321101471272734269313180116141126153114180233294151223123111106184141123139146261444210190257241259189172143188205144137136152158210277160144128280125358187133158265153167147140131141178176143168256170316156137127210410150155149482138140167170126148156195143168243133134144148152139200144201455184158140156136182156175152175199168354422159132282117293156266862191400302252150245165172441193163188217205173146191161175120157146154158208176187137161165144160170183528164147170179178168276470211518719318601429187340932225598520991321744441622643620025926555470333718126020874822040331731853535411701902188927550177618253156167162915517091571159156137192
20201125,0.233262012,10838555823785574412507216542839632429286238276341530502328418699813932845471336283204319931224125733028452041901954092022022311827184314514215725744372247344138132194650111891604291329196274233313280167427214373331313179230250337232569208378190325215188229255893257116815842592401985711761550147153221152136415146206253138120245186184146125122449281358116123124112312881821341301089969001311231134332651526901641871011096150981181131111581302231531121551781241109312517813796108183110111104109117180961235221241123871322261891119811311510910711015039771271151121012041151149694991091171491272041111781081331212704701702415541041121301241385118555246322134180218108135293144202152133116163113180163224198236164525125280130349138143173139161107132126234153156303125236177136117176116127129190149164373121492453216132153129189135198126159227140171215148188142147122124151191147148132138512615112313913012912315116413815711413014012916011314415112420816512112112455913311611012512410312413012111597117146154125134133118129115111121100101109999910210310810491130114522911059911189301105121307118348110911011011071081599422610110685108104941061011191221169667110710012020410722811217114714913315510412226111411523516112014026812215614127514417712537913517314028415658612913213512338011819053111011713311310721061215714516922813629718712215321514220815312625729116919330032026813422313920920215818814027519518939922017818915120114816417914722260520318119717815534616416819034721616917826416226231517534754441718722321519502179337025032212247632144263493551206164514148477136634
20201126,0.509453303,651946689113842514224169980285650831371219670290430426450428307991431239596351267204514490550210301199397905768252258598167461238118120325018470951762480203196374523507989125081419652180834874351928893072183651222324339147861621226537320723819017517680718115943320313649313912845811913518815617017811918418816915815527614721921715213916318014513016714042416920328517616330516813614811414824123761522292162041102157172160366540175636314965531911651607351522941561501583181471661381691591501281341918143328141134155136128154296136171152299151129171143198294269329583191140160153135164154159134138181149722138150158283165198150268158174154284331715015915514124319716914921321861891651431961581771472641451611611501841801483081391562031671531403551518851471701671581471622551551511791851311591372551551511791851311591371671341951821941841663811491641541791451657451932211921501601681601841442762903804041236242021941449519229566918151519238263003089795445832115415491671571164288163159
20201127,0.364102939,2017867300281453453374401586365191238100356382670097322127512186788103592386217222834424227961881625359308242552942835921785351859025622084514342023132134356662452833032362051572241616113116837512115134559212686311449911311711714313912992591144122127118109131122496264121178137488335268211165247127140109901033291491041021069614695109189102105959671323561151851111149339516810110614510913413012681989715510391104200112112985261019915089472910099176315763082021481069519097231108246198831071391601209722671091867116859797111216921069111314686100104100123106143898297102107227953041515411431449319522511111794108617130147241260104961032962471489012910834311110314378810911712610812327112650010612612310528191682515617499107109110120998582231171861141941071701281011061142011031069993109162194325717117217610412116514721812614913711914213459231313614226413413713012510816215226818419271281062173482061364811241284361146133356227129146126108391254198142177119106149121491120158121921250116129261299209118309208124116127151133263118131106107115247131122214124110122132120121112123106603103157115133991011141061001201111161167291151381331351301749996103104104891201041201231011251191091511401121231141251371191201481461091151001241241271161451111031034681241101211051232311351261252801241341326131511822521151351493172071341291141361121781251251131401141131501341901542471245841211292522203162071981501941821871241317836301655403501291472101302341601361611841471431512141781451401891791661591501271881451181612401461361341381332342673801941511441381332342673801941511441711641851851541481961581541651941922011862211784971943021751711913632542572092474724137284103028265006882090312294
20201128,0.369619803,1.5816E+215
20201129,0.257147971,2.3011E+169
20201130,0.373962313,146128446327255309375190195380199018754629334520938324917718847521455618518129227718091539322613252913292473423193422442073169337792312569522302413215352118412152151818222282063841781582071591909118138417815820715919091181738255152173354177172211296491164234163828153198631165179212119335177447141144167939915885399277156147158230131138155148168376260169153237321159889152165150380151155183163187158162180179164195193198193187208202364198594286110027623830114930522815318645710142421651671621762719901579401611572071401687012112892063081741761431611632112021752884611967291972961100147136141601163149128154161140146170141143394126215117121028416614822028881641811639351481362631971691451411561481781781601411431521554351711527184159141301143209153321228192158160155198372309415158141162167183163163172173232231476281181152171147129146165150172199156177166154175169234181240157177173189190215176159187439170184224254349200161206167199348301225343265202252195183180212305319443428746287737228341461233512522603748316371523267132
20201201,0.346396459,4111889751324483238206491108020754672437222610023457052681948903423213001744252929318745622144619131936052553091881048293525984341626119924954737110432832084186277212282181748458201225309199106233317515815537123614819923714921618319019315014815216313919815416118616517146615324930829742824018016040017114417615015715814031715122413313616918815415814124222617415017614714822340717818415628117113819519214117213814116420117534213616227721361491811431484895231391661751721861421592671991641522291681621654421642002081701411361662942331421321421601572031951762388221891212882541982041981862982702012932152291961541671384904381413861832112031611524961631472401381401511391541561441661523971681522411611601861901771631572047312471783041731351481321552011911621391671551511811491981741731611177137161167141198174161117713716116714117215716517218117915314016418783913825913314317032623119714414015416220720914916820613715836219116913220715115917317515615914394715222514423924022322818614514713621211912917715016781631622372582283951463211302431387370614158215932329781
20201202,0.33025378,1839141291871351368175886143388397218261269124757410952053451713063211068261264285275122525127120824018230137081931961913781802201792252061831431661526231102061481376011842151935562995473235146146892182312016188171114022828948021917319317016730216021945123921619217534010322223174233682022001962351773102003382822191983045212863192073254402628978163196202162207482210194328200188347240170240187183151178564174181185160177188153146149193269177145153277141182496163163148138162189165217189208159141176144152201214183125151135177702185197343223172224617817717789222920321522728015915317911981811772612171691911841801781491892812112991901721781651641641633221552402871461621671741391471381681371582171482101581711681741642351422321483561583191585911611971802241471871711471421673462041451541701502301401331371492401521551451475061391542101601601701661391542101601601701661671643752171371632762021371611841421512892061602152372021541531511855861711882251791751651501621961711501571431761422761771611461441591521641891531271501412221531571582611781751421691821411451431591691431281231231331463611732191471371901351651634311851531521111471911351261372111431501451321551251451331532352772211121443881402061601651501781921601891362512221561491911461431721691481841461581601474392491581611615351661601871431511651951631741831771961511651951631741831771961731471701411662752451813072681816911922195353381944144005746094927876992074749585331543350150187186
20201203,0.410610761,167157213228157194319199239198165648114624331972051936991521983162532441643792255851834102617202217287228195180224157518221927217015718963520615426327822429236623723319516212033252191991942262191854442613335661932012172402321565742461721993023012132362222922752242193461282175208219364236192170312196216914518020916926819517632723159151178266217294194174291218249183554154242316154172179260160154137146170438279232198155239109138201155239109138431275160163251145189161209131340202180153236237136513733018515916349139117633229020919417524716116114018617416319519819417216427932526635317214828313322816057115812311691504317265148250622822414067714114021320752817435223221319118016628619818819323916523557042242561741055201157217172617919916316616627024329119317319924221361517118119517522115818114518127831814435417319229420917317623615217420317123117428714315615217213915619114716714729216818517925320161713514018115619415617016314714518817316615915917816616514616516015217717916615915638317115818423019819614822621017619811411461601561351461981371412111751761481215157141461161215168167146206198158724310199180172160324217189251540724540213195167139612251732862152762912623468492361117915124423115814838015633472
20201204,0.383847526,576391775152466752442334461327542019022320022531221314919873926568322235973361761772582422023042192822535093732973221722077309186168178149153214618422118839541314815117116148923830014948720233440036266019244011952232283301542094124377198388187926417420570017418118719625117818617615816026550244617319816716223235820836924515020946029546910115421100239210273186464194193157291195186682188172252823160154256343151147182141122332141225111614314114614216515722712721271261791601892146134125113119149130119152230151137131119844124217103108122125127106761114116122333134429136134116113141116106119113939353232112114141510414435181602531572757518814114795981144481108895166110111959929640991811741051439312510022158310110511379727311092126114365125105163931011098271271231089710011310910810846591169109122111111155132981173051301038722410310194146112110941461121109464102778810011211291991491131591741092122712191611761179149981571761111585143170774166175118105534519418813715378161981921471632321221101111061231151311131301061271162971091133251061301521371251161245382341271241672121441251321588581873811371321132609197123114132131119139317131171150214210136277281151172204191167515273229117135122154210353697124135141217111959260114142126121125123278126128141130104249116261205398204115153162189211304260148150139226147165163144202131143151191135221279336158178140149255212134476192142168320135235512182117114216152197148402128122141148123123124256123177146130124188171280131131109111135126114424126105115106117132101775113139115121114114133250139138133168104261156268137112442122126147137160153261143130111991184241601382212611211441331211391431351111902401541961321591391361211401331474964891743963601521491651732962121591244231922103601801831913195738785390405435619162619871277192178270145285206293
20201205,0.360937594,3.3453E+236
20201206,0.348947406,1.6717E+205
20201207,0.446716214,35218423317519349712991652294712091601724011847174316133517721419520626982552073194122066952454262502452082733633899332210648236325841292463801018399193277228390188144284508260691161946036830120732345226432444411551746232492553358922072147032172492832472254251954076841998123128336641861211081020122722737932223039058530438729428245736130526924126521618830315014420638919325520740013315118613721018018021517227515717227522215722722425016017918615924318616016117016418514525213420915018314114714226314521223217615516714416116214218713917926019416120216320315412513218213312314316514419117823220713216412717115716214615114225012216424515324314616915616512120313291811651501921601581622211481411531751554831591361383742141811350319613118714720820522413113414716715814512915017853721414413111714713627112912412114120827817813710932011441491861441901301157891402691391891371281421362162252742021421361712162031462481956856342441189203218277327223231273217364185894125449293173130016313627317915014825414624331917515715747214315817316815522715224615717015325221617722517725638917417917530360415929720220817219381677203611812782843082011481596257156180173395165209144587146217162126137221152194226146132130165415014719917938615997113914914914419767014813620714916514115917211444741661602111631821381501571591681601311602535581941431491591331942113592012232422162311821531892011971701682141691731581731642801872011872021893101381931651701751633571921991641621831761672181691681663021671826083141582203189344538412741280312116454316221423878251745993711752827392021452301441469487328252181451469
20201208,0.421117572,118153121110107544162489317316419818616117114421119536569150246139324326271671911934283542217227209210199171227822757213084338274254853214676518198253187181449145233167165325411234199521126223231354226038926712623026114140013651821681451662591842231942711016164131414617917415911511322303383164136194220354151156154200181184931174121113916413018718720031323712937356018489921454625177153127167301134174130279114215425060228724015351119328411941624235715939619751321062316613315113113616124221816113617015661772163179160291692221641572627272625016443515553621726629886120616415921620439401922061775431593697813125939318636629140193453054317135414414919010561652561856743242923032563491864474631407730281165182167473183430162351193313265162408670223894745823622272043303172955541801380269515920116718452442058917316012171931821431402952301322512721611568241301451631441659091611217730189337282188132139197164240983145228153287352180162334120107110130148127142468142135203141143134128135871146147331212183326255152280145142225162163145148136145117105242115174109288991131301341311071021061331201121091121041071162221101021211781081011121264751101691351591111251161391161301591701074544731112341431901151408425793108106220121198108264127100132236109247111108104132122548101111123141375717410310210810596111981819613697127120175159101471114134111129118951541241541241191221521201061191121761281121444771802961111291961011449581091053591251331649541021832573781171189796173111139117124111131286110104121120108107122289170111161121104146173129108131118101131991349014713412510116541212816119218212913313725030611511821261251131142141031734677171115121182219119164250195153315199251200156218118222141183257114158170193281147115111111200173829697227141170199144124153139125135147994051331071081072302301071361721041141641071141971131141731151041052351211301111261051187263105991131081141251111039711212296123105114104921201211022061051001058711197232111961881181711439914411412711295150864611599292153105119101871121231161361071371101651131835021391311151071341451061131202002201561671068179155105149150167450357259101122206264357107256250145148125123132184285149100186141108117208111139111110518514212711513027621115410841311898210116196109137271170120140159146160186132194155134149107374985449206206267105103100140125104962123835631051262105879911912588889610423098110842541159319512410514317019167731723793134106131135156251118107303543142134132128155160135113151113122164123126123125138110170162254221163150193139135129204172122132128138135155149115116129144131121139135106130124122135138133150120231132174221173123152133132195119148147183213719112621614613412414014914816311413915414013214814114713212812812017314814612010612014013461812081311551193321271254311261221221221551221222342321081412645571711641252266130161237139125126142134121121159138126166205142142179151174134133150148163169171177395375180143168274211164203104918015318717038615519418216318415423042329423225124519917419317319820516416217820821729316414420727322581642392381401891921671701831591611371611861759491701284165162233151201246728621733351359195524219105854316312818801008332272255644405282547557139929125618118155411367337822213371454884061114
