ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score
600196.SH,20200817,59.01,60.14,57.38,59.3,58.2,1.1,1.89,1020673.26,6006451.6570000015,57.01600000000001,55.178,57.821999999999996,5.170040093500397,6.640187960366188,-1.4701478668657917,12.307447819036186,13.16622017498568,10.589903107137195,0.353970547
600196.SH,20200818,58.9,60.48,57.88,58.52,59.3,-0.78,-1.3153,908549.04,5349626.382,57.01600000000001,55.178,57.821999999999996,4.6017960677477285,6.232509581842496,-1.6307135140947686,10.641695702671347,11.194504167546008,9.536078772922023,0.272511472
600196.SH,20200819,58.0,58.0,54.11,54.21,58.52,-4.31,-7.365,1220359.6,6762366.051,57.01600000000001,55.178,57.821999999999996,3.7603308502178905,5.738073835517576,-1.9777429852996848,7.939702034695644,10.296281852134417,3.2265423998181033,0.27933384
600196.SH,20200820,53.8,55.57,53.35,54.85,54.21,0.64,1.1806,769445.43,4221966.146000002,57.01600000000001,55.178,57.821999999999996,3.109264587478357,5.212311985909731,-2.1030473984313742,6.872505830045947,8.484634522471001,3.64824844519584,0.265418925
600196.SH,20200821,54.99,55.48,53.0,53.49,54.85,-1.36,-2.4795,710980.42,3859582.3389999997,53.34,55.178,57.821999999999996,2.455246694021696,4.660898927532124,-2.2056522335104285,4.809144559367599,6.540450808036418,1.3465320620299617,0.295184564
600196.SH,20200824,54.03,54.65,52.52,54.31,53.49,0.82,1.5330000000000001,570875.86,3080139.825,53.34,55.178,57.821999999999996,1.9802725986465788,4.1247736617550155,-2.1445010631084367,10.512257454084253,7.3979692811659525,16.74083379992085,0.370170045
600196.SH,20200825,54.41,54.6,52.82,52.98,54.31,-1.33,-2.4489,522909.93,2802035.8680000002,53.34,55.178,57.821999999999996,1.479477821943604,3.595714493792733,-2.116236671849129,8.853051475331249,8.05815116292772,10.442852100138301,0.29964188
600196.SH,20200826,53.5,55.06,53.06,53.24,52.98,0.26,0.4908,829590.72,4493331.44,53.34,55.178,57.821999999999996,1.0909978365273858,3.0947711623396637,-2.0037733258122783,10.606865590954401,9.99072484012332,11.839147092616566,0.288546913
600196.SH,20200827,52.83,52.99,50.88,52.68,53.24,-0.56,-1.0518,676089.62,3514005.205,53.34,55.178,57.821999999999996,0.7295277871383021,2.621722487299391,-1.892194700161089,10.995699906606,10.151872324297237,12.683355071223529,0.36458095799999996
600196.SH,20200828,53.88,56.59,52.96,56.23,52.68,3.55,6.7388,1201178.6,6618168.47,54.194,52.049,57.821999999999996,0.7212019332051014,2.2416183764805333,-1.520416443275432,27.84146426577331,16.481343254444592,50.56170628843075,0.376226292
600196.SH,20200831,56.23,56.25,54.5,54.82,56.23,-1.41,-2.5076,720581.1,3971660.485,54.194,52.049,57.821999999999996,0.5939813703434211,1.9120909752531108,-1.3181096049096896,43.27208177278402,27.369748648387798,75.07674802157645,0.27843006600000003
600196.SH,20200901,54.0,54.61,52.9,53.7,54.82,-1.12,-2.043,515367.85,2756034.357,54.194,52.049,57.821999999999996,0.3981933923709491,1.6093114586766784,-1.2111180663057293,53.48442853285408,41.53265819047049,77.38796921762123,0.296679895
600196.SH,20200902,53.5,54.34,53.18,53.3,53.7,-0.4,-0.7449,370647.14,1986091.0569999998,54.194,52.049,57.821999999999996,0.20835160458772609,1.329119487858888,-1.1207678832711618,49.03530175721678,48.59727068761831,49.91136389641369,0.28306649
600196.SH,20200903,53.7,54.28,52.71,52.92,53.3,-0.38,-0.7129,464092.74,2489154.53,54.194,52.049,57.821999999999996,0.026927393594171185,1.0686810690059445,-1.0417536754117729,42.498540572095706,48.33942362072221,30.81677447484272,0.34485729200000004
600196.SH,20200904,51.01,53.0,51.0,52.6,52.92,-0.32,-0.6047,407955.01,2112726.6890000002,49.903999999999996,52.049,57.821999999999996,-0.14104801266681474,0.8267352526713927,-0.9677832653382076,36.07705779334498,42.5369667075525,23.15723996492996,0.37445089200000004
600196.SH,20200907,52.56,52.56,49.78,49.88,52.6,-2.72,-5.1711,571935.39,2919096.6360000004,49.903999999999996,52.049,57.821999999999996,-0.4880253479121208,0.5637831325546899,-1.0518084804668109,22.43927194049479,33.67162343531185,-0.02543104913932837,0.341687536
