ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,10MA,30MA,MACD,MACDsignal,MACDhist,slowk,slowd,slowj,score,Read_count
002594.SZ,20160112,58.75,60.18,57.95,59.82,57.88,1.94,3.35,153174.36,909233.3424,58.562,58.53,54.26066667,-1.2973331890000002,-0.9152701059999999,-0.38206308299999997,33.69444444,27.44444444,46.19444444,0.46304517,103041
002594.SZ,20160113,60.48,61.3,57.36,57.36,59.82,-2.46,-4.11,148988.71,881214.0375,58.562,58.53,54.26066667,-1.4335679019999998,-1.018929666,-0.414638237,27.97187355,27.70358748,28.50844568,0.45665535700000004,386222
002594.SZ,20160114,56.5,59.98,56.3,59.9,57.36,2.54,4.43,146238.55,853221.3133,58.562,58.53,54.26066667,-1.321346462,-1.079413025,-0.241933438,37.34776007,33.00469269,46.03389484,0.288421941,218067
002594.SZ,20160115,59.01,59.8,57.02,58.05,59.9,-1.85,-3.09,109584.0,639074.9572,58.562,58.53,54.26066667,-1.36594395,-1.13671921,-0.22922474,40.09643732,35.13869031,50.01193134,0.345699892,287308
002594.SZ,20160118,57.01,58.6,56.52,57.68,58.05,-0.37,-0.64,105704.97,607753.5816,58.562,58.53,54.26066667,-1.414834358,-1.19234224,-0.222492119,47.69334684,41.71251474,59.65501104,0.328391561,271914
002594.SZ,20160119,57.5,59.1,56.98,58.87,57.68,1.19,2.06,137399.99,798925.2821,56.558,52.243,54.26066667,-1.3420865659999999,-1.222291105,-0.11979546099999999,50.79365079,46.19447832,59.99199574,0.34852607799999996,216884
002594.SZ,20160120,59.0,59.7,57.1,57.74,58.87,-1.13,-1.92,113692.67,663507.6674,56.558,52.243,54.26066667,-1.359938448,-1.249820573,-0.110117875,44.25608466,47.58102743,37.60619911,0.513199142,243484
002594.SZ,20160121,57.1,58.3,56.0,56.02,57.74,-1.72,-2.98,115329.17,660993.1444,56.558,52.243,54.26066667,-1.495635069,-1.298983473,-0.19665159699999998,30.20197664,41.750570700000004,7.104788526,0.631519546,262999
002594.SZ,20160122,56.2,56.85,53.4,55.16,56.02,-0.86,-1.54,123017.58,677639.1059999999,56.558,52.243,54.26066667,-1.6535098000000001,-1.3698887380000002,-0.283621062,17.1519465,30.53666927,-9.617499028,0.257150985,404337
002594.SZ,20160125,55.7,56.0,54.25,55.0,55.16,-0.16,-0.29,89777.12,494629.2683,56.558,52.243,54.26066667,-1.771120944,-1.450135179,-0.320985765,14.30300135,20.55230816,1.804387731,0.27783646300000003,339043
002594.SZ,20160126,54.17,54.89,49.5,49.97,55.0,-5.03,-9.15,151616.15,787099.0756,47.928000000000004,52.243,54.26066667,-2.244336275,-1.6089753980000001,-0.635360876,15.67212613,15.70902466,15.59832907,0.347683078,379396
002594.SZ,20160127,50.48,50.68,45.01,48.18,49.97,-1.79,-3.58,132860.38,632329.6575,47.928000000000004,52.243,54.26066667,-2.732304567,-1.833641232,-0.898663335,15.39043278,15.12185342,15.92759149,0.34963962200000004,344153
002594.SZ,20160128,47.0,48.2,45.07,45.3,48.18,-2.88,-5.98,94022.02,439850.3734,47.928000000000004,52.243,54.26066667,-3.3132221239999997,-2.129557411,-1.183664713,9.297421945,13.45332695,0.9856119320000001,0.342096216,267923
002594.SZ,20160129,45.2,48.4,45.2,47.59,45.3,2.29,5.06,105753.49,494660.8506,47.928000000000004,52.243,54.26066667,-3.547921381,-2.413230205,-1.134691177,13.65683367,12.781562800000001,15.40737542,0.23827163199999998,222532
002594.SZ,20160201,47.85,49.58,47.3,48.6,47.59,1.01,2.12,116492.75,567275.3911,47.928000000000004,52.243,54.26066667,-3.6108006130000003,-2.652744286,-0.958056327,14.65849784,12.53758449,18.90032456,0.329611596,37615
002594.SZ,20160202,48.61,50.79,48.6,50.46,48.6,1.86,3.83,105173.34,528591.539,50.43,52.00899999999999,54.26066667,-3.470540175,-2.8163034639999998,-0.654236711,27.66987946,18.66173699,45.68616439,0.49693127299999995,439841
002594.SZ,20160203,50.39,50.68,49.73,50.41,50.46,-0.05,-0.1,66779.99,334550.9351,50.43,52.00899999999999,54.26066667,-3.325087807,-2.918060333,-0.407027475,37.01825949,26.44887893,58.15702061,0.410740282,44779
002594.SZ,20160204,51.0,52.3,50.71,51.21,50.41,0.8,1.59,71640.66,369396.7081,50.43,52.00899999999999,54.26066667,-3.1094189969999997,-2.9563320660000003,-0.153086931,47.67710255,37.4550805,68.12114666,0.254847189,333154
002594.SZ,20160205,51.5,51.9,50.01,50.07,51.21,-1.14,-2.23,65890.92,333300.4346,50.43,52.00899999999999,54.26066667,-2.9959529039999997,-2.964256233,-0.03169667,51.07920189,45.25818798,62.72122971,0.21694786800000002,89527
002594.SZ,20160215,48.19,50.47,47.9,50.0,50.07,-0.07,-0.14,52054.95,256365.4964,50.43,52.00899999999999,54.26066667,-2.8784970989999996,-2.947104407,0.068607307,58.69314299,52.48314914,71.11313068,0.39694167799999996,230326
002594.SZ,20160216,50.25,52.63,50.25,52.08,50.0,2.08,4.16,80021.15,415262.2286,53.588,52.00899999999999,54.26066667,-2.587744009,-2.875232327,0.287488318,70.79645801,60.18960096,92.01017211,0.41919639299999994,70194
002594.SZ,20160217,52.2,54.98,52.2,53.81,52.08,1.73,3.32,129986.86,700028.0664,53.588,52.00899999999999,54.26066667,-2.1924503459999998,-2.7386759310000004,0.546225585,83.07053632,70.85337911,107.50485069999999,0.468074175,334315
002594.SZ,20160218,54.61,54.76,53.1,53.25,53.81,-0.56,-1.04,67409.5,361546.2454,53.588,52.00899999999999,54.26066667,-1.902434509,-2.5714276469999997,0.6689931370000001,86.07854529,79.98184654,98.27194279,0.456937834,110622
002594.SZ,20160219,53.9,55.25,53.5,54.29,53.25,1.04,1.95,93274.95,506556.6954,53.588,52.00899999999999,54.26066667,-1.5705709959999998,-2.3712563159999998,0.8006853209999999,84.14984789,84.4329765,83.58359066,0.38769751799999996,199866
002594.SZ,20160222,55.2,55.5,54.01,54.51,54.29,0.22,0.41,109220.75,597064.4712,53.588,52.00899999999999,54.26066667,-1.275115867,-2.1520282269999997,0.8769123590000001,83.79547268,84.67462195,82.03717415,0.288659565,91593
002594.SZ,20160223,54.76,55.71,54.05,54.7,54.51,0.19,0.35,99202.18,543904.058,52.876000000000005,53.105,54.89933333,-1.0139459990000002,-1.9244117809999999,0.9104657820000001,86.99344048,84.97958702,91.0211474,0.478488618,265147
002594.SZ,20160224,54.23,55.25,53.02,55.02,54.7,0.32,0.59,99757.6,541977.6448,52.876000000000005,53.105,54.89933333,-0.7722437259999999,-1.69397817,0.921734444,88.40223959,86.39705092,92.41261694,0.35852626200000004,209085
002594.SZ,20160225,56.03,56.65,51.15,51.8,55.02,-3.22,-5.85,213720.12,1169319.529,52.876000000000005,53.105,54.89933333,-0.830941446,-1.521370825,0.690429379,74.26815438,83.22127815,56.36190684,0.608634401,242766
002594.SZ,20160226,52.81,53.09,51.22,52.35,51.8,0.55,1.06,88412.62,462164.3787,52.876000000000005,53.105,54.89933333,-0.823585627,-1.381813786,0.5582281579999999,56.18303381,72.95114259,22.64681624,0.50204395,411169
002594.SZ,20160229,53.1,53.3,49.0,50.51,52.35,-1.84,-3.51,124177.34,630542.5892,52.876000000000005,53.105,54.89933333,-0.9552175559999999,-1.29649454,0.341276983,32.37416355,54.27511725,-11.42774383,0.583853098,353596
002594.SZ,20160301,50.54,51.88,50.08,51.54,50.51,1.03,2.04,80229.88,409803.5939,53.333999999999996,53.105,54.89933333,-0.965297073,-1.230255046,0.264957973,28.58455882,39.04725206,7.659172346,0.691498183,188794
002594.SZ,20160302,51.09,54.21,51.09,53.9,51.54,2.36,4.58,118288.17,623608.1316,53.333999999999996,53.105,54.89933333,-0.773931486,-1.138990334,0.36505884899999996,38.99782135,33.31884791,50.35576823,0.38775004799999996,29406
002594.SZ,20160303,54.0,54.92,53.55,53.58,53.9,-0.32,-0.59,97766.04,529712.8847,53.333999999999996,53.105,54.89933333,-0.640708516,-1.039333971,0.398625455,52.37472767,39.98570261,77.15277778,0.40133798299999995,271597
002594.SZ,20160304,53.41,55.0,52.75,53.7,53.58,0.12,0.22,115790.03,625504.3132,53.333999999999996,53.105,54.89933333,-0.519457374,-0.9353586509999999,0.415901278,61.78649237,51.053013799999995,83.25344953,0.478175659,235715
002594.SZ,20160307,54.53,54.99,53.62,53.95,53.7,0.25,0.47,68695.2,371520.5169,53.333999999999996,53.105,54.89933333,-0.39859727799999994,-0.8280063759999999,0.42940909899999996,62.004357299999995,58.72185911,68.56935367,0.506522362,551239
002594.SZ,20160308,54.0,54.0,51.55,53.11,53.95,-0.84,-1.56,77846.8,408570.936,52.24,53.768,54.89933333,-0.36637244799999996,-0.7356795909999999,0.36930714299999995,59.95642702,61.24909223,57.37109659,0.588537422,66108
002594.SZ,20160309,52.12,52.7,51.8,52.0,53.11,-1.11,-2.09,56794.26,296179.734,52.24,53.768,54.89933333,-0.42549689799999996,-0.6736430520000001,0.24814615399999998,56.14379085,59.36819172,49.69498911,0.32119448,63929
002594.SZ,20160310,52.0,52.45,51.25,51.5,52.0,-0.5,-0.96,52084.23,268636.2849,52.24,53.768,54.89933333,-0.506856545,-0.6402857510000001,0.133429206,48.46405229,54.85475672,35.68264343,0.391899365,387550
002594.SZ,20160311,51.4,52.1,50.62,51.26,51.5,-0.24,-0.47,40147.69,205633.4754,52.24,53.768,54.89933333,-0.583969014,-0.629022403,0.045053389000000006,38.550135499999996,47.71932621,20.21175408,0.430340891,28185
002594.SZ,20160314,52.1,54.0,51.62,53.33,51.26,2.07,4.04,97799.23,519334.8282,52.24,53.768,54.89933333,-0.472601644,-0.597738251,0.125136608,42.50751754,43.17390178,41.17474907,0.289685932,204306
002594.SZ,20160315,53.2,55.49,53.2,54.44,53.33,1.11,2.08,161424.19,880730.7525,55.29600000000001,53.768,54.89933333,-0.291415224,-0.536473646,0.245058422,54.76510367,45.27425224,73.74680653,0.456636018,191813
002594.SZ,20160316,54.62,54.75,52.9,53.0,54.44,-1.44,-2.65,86341.95,462486.0074,55.29600000000001,53.768,54.89933333,-0.261010875,-0.481381092,0.22037021699999998,63.06073591,53.44445237,82.29330298,0.555404331,26529
002594.SZ,20160317,53.68,55.3,53.28,55.06,53.0,2.06,3.89,143350.13,783634.2803,55.29600000000001,53.768,54.89933333,-0.069884837,-0.399081841,0.32919700399999996,72.82683094,63.55089017,91.37871247,0.46075664299999997,194645
002594.SZ,20160318,55.06,57.39,55.06,56.95,55.06,1.89,3.43,150854.03,855458.1175,55.29600000000001,53.768,54.89933333,0.231423424,-0.27298078800000003,0.5044042120000001,77.84726877,71.24494521,91.05191590000001,0.37980783100000004,188132
002594.SZ,20160321,57.66,57.86,56.02,57.03,56.95,0.08,0.14,142481.92,810929.5443,55.29600000000001,53.768,54.89933333,0.471235613,-0.12413750800000001,0.5953731210000001,91.06902712,80.58104228,112.04499679999999,0.283901432,376410
002594.SZ,20160322,56.9,58.2,56.1,57.71,57.03,0.68,1.19,132023.36,758552.8201,57.3,57.825,54.89933333,0.707997463,0.042289487,0.6657079770000001,91.8574234,86.92457309999999,101.723124,0.516595444,70415
002594.SZ,20160323,57.2,57.98,56.68,57.3,57.71,-0.41,-0.71,82493.42,472493.4247,57.3,57.825,54.89933333,0.85271974,0.204375537,0.648344203,90.06606024,90.99750359,88.20317355,0.22601968600000003,20375
002594.SZ,20160324,56.9,58.39,56.1,56.48,57.3,-0.82,-1.43,91007.98,518424.8897,57.3,57.825,54.89933333,0.890975429,0.34169551600000003,0.549279914,84.48318868,88.80222411,75.84511781,0.628565855,517170
002594.SZ,20160325,56.48,57.61,56.1,56.96,56.48,0.48,0.85,81350.57,462177.833,57.3,57.825,54.89933333,0.9490848679999999,0.463173386,0.485911482,77.95552905,84.16825932,65.5300685,0.6948213879999999,267602
002594.SZ,20160328,57.57,59.86,57.2,58.05,56.96,1.09,1.91,140569.2,824880.2573,57.3,57.825,54.89933333,1.070747991,0.5846883070000001,0.486059684,73.24473031,78.56114935,62.61189225,0.41665407299999996,480273
002594.SZ,20160329,58.3,59.38,56.86,56.87,58.05,-1.18,-2.03,145902.0,844984.5297,58.35,57.825,54.89933333,1.059734791,0.679697604,0.38003718700000005,67.50205485,72.90077140000001,56.70462175,0.187906133,466278
002594.SZ,20160330,57.15,58.92,57.15,58.8,56.87,1.93,3.39,104241.55,605828.1355,58.35,57.825,54.89933333,1.192989579,0.7823559990000001,0.410633581,68.82339669,69.85672728,66.75673549,0.342376742,122308
002594.SZ,20160331,58.83,59.77,58.38,58.81,58.8,0.01,0.02,101934.15,601474.5963,58.35,57.825,54.89933333,1.284593877,0.882803575,0.40179030299999996,68.37739573,68.23428242,68.66362234,0.493460479,502964
002594.SZ,20160401,58.79,58.8,57.26,58.3,58.81,-0.51,-0.87,58376.44,338765.969,58.35,57.825,54.89933333,1.3010406190000001,0.966450983,0.334589636,69.69451832,68.96510358,71.15334781,0.411798706,113655
002594.SZ,20160405,59.18,60.23,58.53,58.97,58.3,0.67,1.15,143295.41,853440.9613,58.35,57.825,54.89933333,1.3525468630000002,1.0436701590000002,0.308876704,66.88613791,68.31935065,64.01971242,0.394741195,420481
002594.SZ,20160406,58.54,58.95,57.9,58.35,58.97,-0.62,-1.05,96696.31,563382.6699,57.766000000000005,58.687,60.283,1.328028429,1.100541813,0.227486616,60.8271942,65.80261681,50.87634899,0.291469744,79557
002594.SZ,20160407,58.48,58.66,56.69,57.05,58.35,-1.3,-2.23,88805.72,510245.3065,57.766000000000005,58.687,60.283,1.189980899,1.11842963,0.071551268,48.99112187,58.90148466,29.1703963,0.37839895700000004,319754
002594.SZ,20160408,56.6,57.95,56.57,57.7,57.05,0.65,1.14,71666.21,410464.8402,57.766000000000005,58.687,60.283,1.120114818,1.118766668,0.00134815,36.11871904,48.64567837,11.06480039,0.517179885,266279
002594.SZ,20160411,57.7,58.83,57.41,57.83,57.7,0.13,0.23,84675.9,491337.52200000006,57.766000000000005,58.687,60.283,1.062981964,1.107609727,-0.044627763,29.43432259,38.18138783,11.94019209,0.508312354,240857
002594.SZ,20160412,57.75,58.4,56.8,57.9,57.83,0.07,0.12,89768.73,516656.7256,57.766000000000005,58.687,60.283,1.011690048,1.088425791,-0.076735743,33.87978142,33.14427435,35.35079556,0.37941134,240963
002594.SZ,20160413,58.6,59.33,58.43,58.59,57.9,0.69,1.19,119290.95,702845.5357,59.608000000000004,58.687,60.283,1.015017578,1.0737441490000001,-0.058726571,41.98542805,35.09984402,55.75659612,0.429976509,370429
002594.SZ,20160414,58.8,59.08,58.33,58.75,58.59,0.16,0.27,65735.34,385405.5434,59.608000000000004,58.687,60.283,1.018820997,1.062759518,-0.043938520999999994,50.36429872,42.07650273,66.93989071,0.555595023,207744
002594.SZ,20160415,58.59,58.89,57.6,58.24,58.75,-0.51,-0.87,65158.69,379621.9933,59.608000000000004,58.687,60.283,0.969506628,1.04410894,-0.074602312,53.46083789,48.60352155,63.17547055,0.410486725,86767
002594.SZ,20160418,58.27,60.18,57.66,60.02,58.24,1.78,3.06,125881.02,743192.1942,59.608000000000004,58.687,60.283,1.061815808,1.047650314,0.014165493999999999,66.91970796,56.91494819,86.92922749,0.46590772799999997,127474
002594.SZ,20160419,59.76,65.5,59.66,62.44,60.02,2.42,4.03,228641.52,1433670.53,59.608000000000004,58.687,60.283,1.315085782,1.101137408,0.213948375,68.97658833,63.11904472,80.69167553,0.407587985,343491
002594.SZ,20160420,62.0,62.31,58.05,60.21,62.44,-2.23,-3.57,171497.32,1039526.637,61.403999999999996,62.28,60.283,1.320638204,1.145037567,0.175600637,67.35427595,67.75019074,66.56244636,0.287251155,481385
002594.SZ,20160421,60.01,63.8,59.77,62.13,60.21,1.92,3.19,154117.8,961752.3433,61.403999999999996,62.28,60.283,1.463100777,1.208650209,0.254450568,55.91977621,64.08354683,39.59223497,0.447829971,41387
002594.SZ,20160422,61.27,62.99,60.67,61.9,62.13,-0.23,-0.37,88989.6,551830.7476,61.403999999999996,62.28,60.283,1.5396956609999999,1.274859299,0.264836362,53.54884521,58.94096579,42.76460406,0.416504864,168496
002594.SZ,20160425,61.91,62.0,60.0,60.75,61.9,-1.15,-1.86,88199.6,535873.8365,61.403999999999996,62.28,60.283,1.490421617,1.317971763,0.17244985399999999,53.25282506,54.24048216,51.27751087,0.6431003510000001,68935
002594.SZ,20160426,60.5,62.96,60.5,62.03,60.75,1.28,2.11,72850.94,452928.6436,61.403999999999996,62.28,60.283,1.536939997,1.36176541,0.17517458800000002,51.52335225,52.77500751,49.02004173,0.629951742,275385
002594.SZ,20160427,62.5,63.29,62.03,62.33,62.03,0.3,0.48,91475.18,573415.7432,63.156000000000006,62.28,60.283,1.57980266,1.40537286,0.17442979999999997,51.94092827,52.23903519,51.34471442,0.46453641799999995,281384
002594.SZ,20160428,62.57,62.79,60.51,61.89,62.33,-0.44,-0.71,76025.05,467163.4768,63.156000000000006,62.28,60.283,1.560281354,1.436354559,0.123926795,56.63448291,53.36625448,63.17093977,0.56658355,41093
002594.SZ,20160429,62.2,64.61,62.2,63.71,61.89,1.82,2.94,161383.31,1029449.9090000001,63.156000000000006,62.28,60.283,1.672391084,1.4835618640000001,0.18882922100000002,63.26688457,57.28076525,75.23912322,0.401656355,365726
002594.SZ,20160503,63.8,64.32,62.77,64.3,63.71,0.59,0.93,135670.26,864598.7198,63.156000000000006,62.28,60.283,1.788233282,1.5444961469999998,0.243737135,75.06720875,64.98952541,95.22257542,0.525614371,526711
002594.SZ,20160504,63.93,64.69,63.37,63.55,64.3,-0.75,-1.17,96593.07,617598.4853,63.156000000000006,62.28,60.283,1.798785053,1.5953539280000002,0.203431124,82.69227097,73.67545476,100.7259034,0.41973512,139250
002594.SZ,20160505,63.51,63.55,62.6,63.47,63.55,-0.08,-0.13,71386.3,449741.4341,60.136,59.882,60.283,1.7801713680000002,1.632317416,0.14785395099999998,82.03028845,79.92992272,86.23101992,0.61962631,128079
002594.SZ,20160506,63.01,63.47,61.0,61.2,63.47,-2.27,-3.58,102812.04,638044.8469,60.136,59.882,60.283,1.5642185219999998,1.6186976380000002,-0.054479115,58.80094302,74.50783415,27.38716077,0.39858644600000004,271065
002594.SZ,20160509,60.11,60.8,58.25,59.0,61.2,-2.2,-3.59,101203.99,603200.5209,60.136,59.882,60.283,1.20170027,1.535298164,-0.333597894,37.0731745,59.30146866,-7.383413815,0.38481055799999997,118142
002594.SZ,20160510,59.0,59.49,58.43,58.7,59.0,-0.3,-0.51,56623.32,333635.9783,60.136,59.882,60.283,0.8800497840000001,1.4042484880000001,-0.524198704,14.73996477,36.87136076,-29.52282721,0.463272539,216612
002594.SZ,20160511,59.0,59.38,57.82,58.31,58.7,-0.39,-0.66,69451.19,407011.314,60.136,59.882,60.283,0.5869042489999999,1.24077964,-0.653875391,8.588666781,20.13393535,-14.50187036,0.411859056,130043
002594.SZ,20160512,58.03,59.97,57.41,59.51,58.31,1.2,2.06,82474.41,487780.115,59.628,59.882,60.283,0.44626995,1.081877702,-0.6356077520000001,14.32206382,12.55023179,17.86572788,0.37166200299999996,87537
002594.SZ,20160513,59.46,60.38,58.85,59.17,59.51,-0.34,-0.57,58160.09,346461.6863,59.628,59.882,60.283,0.30387817699999997,0.926277797,-0.62239962,20.05147933,14.32073664,31.51296471,0.64736241,303594
002594.SZ,20160516,59.33,60.58,59.03,60.56,59.17,1.39,2.35,65887.42,395406.3889,59.628,59.882,60.283,0.299737863,0.80096981,-0.5012319470000001,32.0970696,22.15687092,51.97746696,0.392869783,63335
002594.SZ,20160517,60.56,61.0,59.66,60.34,60.56,-0.22,-0.36,54326.43,327224.2699,59.628,59.882,60.283,0.275528354,0.6958815190000001,-0.420353165,38.38830822,30.17895238,54.80701989,0.508113838,262954
002594.SZ,20160518,59.79,59.79,58.11,58.56,60.34,-1.78,-2.95,58725.86,346260.4578,59.628,59.882,60.283,0.111426564,0.578990528,-0.467563964,36.65533272,35.71357018,38.53885781,0.459723365,246849
002594.SZ,20160519,58.92,59.48,58.44,58.57,58.56,0.01,0.02,37542.17,221050.1819,59.09,58.946999999999996,59.508,-0.017615313,0.45966936,-0.477284673,33.00291504,36.01551866,26.97770779,0.626390965,82764
002594.SZ,20160520,58.3,59.17,57.99,59.1,58.57,0.53,0.9,36587.36,215447.5894,59.09,58.946999999999996,59.508,-0.076236551,0.352488178,-0.42872472899999997,32.78802811,34.14875862,30.06656708,0.560301,563218
002594.SZ,20160524,59.55,60.16,59.03,59.23,59.43,-0.2,-0.34,62206.34,370386.5134,59.09,58.946999999999996,59.508,-0.124521632,0.1854927,-0.310014332,51.346332399999994,43.11751974,67.80395774,0.444567854,248243
002594.SZ,20160525,59.76,60.0,59.01,59.12,59.23,-0.11,-0.19,42040.15,250309.431,59.09,58.946999999999996,59.508,-0.155029486,0.117388263,-0.272417749,48.16843885,48.24432332,48.01666991,0.343117591,485026
002594.SZ,20160526,59.39,59.72,57.6,58.77,59.12,-0.35,-0.59,57422.66,334900.6148,58.803999999999995,58.946999999999996,59.508,-0.20508516,0.052893579,-0.257978739,40.88322393,46.79933173,29.05100832,0.415121781,42965
002594.SZ,20160527,58.6,58.69,57.6,57.79,58.77,-0.98,-1.67,59010.42,342420.4686,58.803999999999995,58.946999999999996,59.508,-0.320142054,-0.021713548,-0.29842850600000004,25.84717608,38.29961295,0.942302338,0.39164711799999996,257909
002594.SZ,20160530,57.81,58.36,57.38,57.92,57.79,0.13,0.23,42734.73,248092.6519,58.803999999999995,58.946999999999996,59.508,-0.39626763200000004,-0.096624365,-0.299643267,19.69375736,28.80805246,1.465167174,0.509300062,20922
002594.SZ,20160531,57.95,59.95,57.95,59.8,57.92,1.88,3.25,87393.02,517580.0839,58.803999999999995,58.946999999999996,59.508,-0.301422798,-0.13758405099999998,-0.163838746,36.72729162,27.42274169,55.33639149,0.434084549,92862
002594.SZ,20160601,59.89,60.2,59.56,59.74,59.8,-0.06,-0.1,69499.04,416050.005,58.803999999999995,58.946999999999996,59.508,-0.22846547399999997,-0.155760336,-0.072705138,62.66195524,39.69433474,108.5971962,0.282423732,359348
002594.SZ,20160602,59.84,60.13,59.0,59.92,59.74,0.18,0.3,49215.05,293575.2869,60.336000000000006,59.395,59.508,-0.154342609,-0.155476791,0.001134182,86.21908127,61.86944271,134.91835840000002,0.338666626,23689
002594.SZ,20160603,59.98,60.44,59.94,60.0,59.92,0.08,0.13,62744.84,377694.6221,60.336000000000006,59.395,59.508,-0.088128482,-0.142007129,0.053878647,86.25526379,78.37876677,102.0082578,0.428915021,174289
002594.SZ,20160606,60.45,60.92,59.78,60.15,60.0,0.15,0.25,58724.78,354139.2707,60.336000000000006,59.395,59.508,-0.023281192000000003,-0.118261942,0.094980749,84.54071759,85.67168755,82.27877768,0.576562653,85289
