ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,5MA,MACD,slowj,score,Read_count
002594.SZ,20171117,64.99,65.95,63.59,63.59,64.23,-0.64,-1,117539.14,760782.578,68.48,0.559583636,-29.38258728,0.487473073,334752
002594.SZ,20171120,64.48,69.52,63.85,69.49,63.59,5.9,9.28,282147.11,1898640.794,68.48,0.821374244,61.18162831,0.665499255,3243148
002594.SZ,20171121,69.6,73.45,69.02,72.3,69.49,2.81,4.04,362854.11,2606743.576,68.48,1.24128,111.4377272,0.591212789,1428171
002594.SZ,20171122,72.28,73.8,71.59,72.79,72.3,0.49,0.68,288934.62,2098373.49,68.48,1.595208669,140.905874,0.477367208,129997
002594.SZ,20171123,72.59,73.78,70.51,70.61,72.79,-2.18,-2.99,216167.52,1554460.927,66.804,1.68042106,93.12712969,0.367855694,337332
002594.SZ,20171124,70.65,72.28,69.83,70.7,70.61,0.09,0.13,214564.37,1528520.309,66.804,1.735212295,66.09403712,0.326068676,53780
002594.SZ,20171127,70.21,70.27,63.63,63.63,70.7,-7.07,-10,345568.42,2290501.553,66.804,1.194376797,9.576594225,0.291345146,305814
002594.SZ,20171128,63.5,64.86,61.71,64.73,63.63,1.1,1.73,224011.01,1419502.842,66.804,0.844783438,-4.011654739,0.298265065,224983
002594.SZ,20171129,64.82,64.98,63,64.35,64.73,-0.38,-0.59,144177.69,924072.963,66.804,0.530944955,-14.2777548,0.225652538,82097
002594.SZ,20171130,63.6,64.05,62.11,62.22,64.35,-2.13,-3.31,135172.22,850257.006,62.518,0.109094919,4.253924871,0.405312394,226722
002594.SZ,20171201,62.2,63.66,61.71,63.35,62.22,1.13,1.82,98388.77,620077.095,62.518,-0.132515165,7.319649728,0.426190302,263747
002594.SZ,20171204,63.49,64.67,63,63.43,63.35,0.08,0.13,93559.04,599016.497,62.518,-0.313918904,4.751401526,0.374670248,29443
002594.SZ,20171205,62.62,64.4,62.01,62.69,63.43,-0.74,-1.17,107230.98,678552.969,62.518,-0.511498257,12.01301997,0.519842236,373941
002594.SZ,20171206,63.13,63.8,58.02,60.9,62.69,-1.79,-2.86,278179.12,1674009.228,62.518,-0.803259877,17.99493908,0.246525277,372529
002594.SZ,20171207,60,60.46,58.8,59.07,60.9,-1.83,-3,114122.12,678933.558,61.296,-1.168676989,11.25592063,0.394226319,263230
002594.SZ,20171208,59.2,60.57,59.2,59.75,59.07,0.68,1.15,123145.94,739118.658,61.296,-1.387409176,24.05666363,0.337732884,174905
002594.SZ,20171211,60.51,62.88,60.08,62.59,59.75,2.84,4.75,149138.6,922622.265,61.296,-1.316416911,56.95536776,0.348527579,43522
002594.SZ,20171213,62.11,63.01,61.64,63,62.07,0.93,1.5,88655.88,554367.593,61.296,-1.175586547,101.0151576,0.351922086,513019
002594.SZ,20171214,62.99,63.8,62.31,63.66,63,0.66,1.05,103337.33,654156.603,62.402,-1.022034176,93.1634162,0.639265807,2722996
002594.SZ,20171215,63.08,63.3,61.7,62.75,63.66,-0.91,-1.43,108268.87,676816.593,62.402,-0.962675091,88.08405112,0.540321527,2410851
002594.SZ,20171218,62.54,63.33,61.8,62.51,62.75,-0.24,-0.38,66222.57,414439.33,62.402,-0.924343329,81.03973847,0.256555271,174284
002594.SZ,20171219,62.5,62.84,61.8,62.29,62.51,-0.22,-0.35,58169.47,361975.73,62.402,-0.901327351,64.29077658,0.446714295,86399
002594.SZ,20171220,62.58,62.68,60.66,60.8,62.29,-1.49,-2.39,86651.21,531677.163,62.402,-0.991883752,36.44281203,0.315582472,243579
002594.SZ,20171221,60.72,62.41,60,62,60.8,1.2,1.97,79108.91,486446.532,63.332,-0.955802486,29.93361225,0.125044419,50931
002594.SZ,20171222,62.3,62.69,61.77,62.2,62,0.2,0.32,57613.03,359125.181,63.332,-0.900686935,35.15235972,0.349830993,118496
002594.SZ,20171225,61.88,62.63,61.68,61.99,62.2,-0.21,-0.34,52652.09,327164.195,63.332,-0.863993134,58.22387164,0.288690914,129325
002594.SZ,20171226,62.39,63.95,62.01,63.36,61.99,1.37,2.21,102636.65,649400.74,63.332,-0.716110604,83.95760851,0.205298919,10455
002594.SZ,20171227,63.75,69.51,63.37,67.11,63.36,3.75,5.92,267163.57,1769635.66,63.332,-0.29294212,87.30728527,0.352848943,275513
002594.SZ,20171228,67,68.75,65.55,65.68,67.11,-1.43,-2.13,186040.15,1243510.63,65.55,-0.072135562,80.84660544,0.296052957,121399
002594.SZ,20171229,65.85,65.85,64.1,65.05,65.68,-0.63,-0.96,105532.7,684215.257,65.55,0.051426676,49.96080192,0.210711889,47760
002594.SZ,20180102,65.28,66.55,64.96,65.85,65.05,0.8,1.23,127140.77,837153.614,65.55,0.211466302,45.1232177,0.528649409,889759
002594.SZ,20180103,64.98,67.1,64.4,66.12,65.85,0.27,0.41,151909.5,1000075.488,65.55,0.355982063,58.76854773,0.628401047,3817644
002594.SZ,20180104,66,66.36,64.91,65.05,66.12,-1.07,-1.62,118416.97,773631.609,65.55,0.37979376,52.85834319,0.420846958,340213
002594.SZ,20180105,64.9,65.2,63.83,64.38,65.05,-0.67,-1.03,104870,673396.088,65.216,0.340674222,33.04182508,0.330379957,303692
002594.SZ,20180108,64.6,66.34,64.53,65.21,64.38,0.83,1.29,136740.15,894169.179,65.216,0.372353509,24.41751037,0.28329426,270387
002594.SZ,20180109,65.2,66.18,64.7,65.42,65.21,0.21,0.32,94309.26,616396.032,65.216,0.409682256,27.73666382,0.361055376,9459
002594.SZ,20180110,65.6,65.97,64.88,65.67,65.42,0.25,0.38,94265.04,615796.957,65.216,0.454202701,36.96850128,0.195489893,320345
002594.SZ,20180111,65.98,65.98,64.88,65.4,65.67,-0.27,-0.41,76298.68,498923.642,65.216,0.462368831,42.62313104,0.412101978,71828
002594.SZ,20180112,65.66,67.85,65.62,67.08,65.4,1.68,2.57,195978.8,1316801.695,64.788,0.59751473,77.69920668,0.390577136,474302
002594.SZ,20180115,67.25,68.1,64.88,65.14,67.08,-1.94,-2.89,151890.34,1006209.959,64.788,0.541831149,60.73899012,0.164581341,65139
002594.SZ,20180116,64.5,65.75,64.46,64.8,65.14,-0.34,-0.52,95919.73,622943.133,64.788,0.464907191,32.01153487,0.56272201,429104
002594.SZ,20180117,64.68,64.68,62.51,63.75,64.8,-1.05,-1.62,116525.06,738922.968,64.788,0.315580361,-6.501073295,0.63074884,1148312
002594.SZ,20180118,64.18,64.58,62.88,63.17,63.75,-0.58,-0.91,73701.45,468859.834,64.788,0.148722243,-2.522039842,0.156222467,364087
002594.SZ,20180119,63.6,63.63,62.68,63.2,63.17,0.03,0.05,52370.08,330860.117,65.752,0.01869127,6.640096042,0.400192801,432897
002594.SZ,20180122,63.68,67.01,63.62,66.6,63.2,3.4,5.38,172657.08,1134014.385,65.752,0.187827216,52.79324395,0.610324139,351611
002594.SZ,20180123,66.64,67.37,66.06,66.81,66.6,0.21,0.32,123518.48,824929.033,65.752,0.33495279,94.4146293,0.50135514,351155
002594.SZ,20180124,67.05,67.09,65.5,66.51,66.81,-0.3,-0.45,76416.5,506242.911,65.752,0.422473365,114.6690519,0.573187573,579207
002594.SZ,20180125,66.52,67.47,65.56,65.64,66.51,-0.87,-1.31,80839.89,535708.498,65.752,0.416827395,73.68316438,0.56189889,21270
002594.SZ,20180126,65.64,66.3,65,65.5,65.64,-0.14,-0.21,63558.66,416434.838,63.11,0.396485654,51.39822616,0.482224068,70271
002594.SZ,20180129,65.88,65.88,62.8,62.9,65.5,-2.6,-3.97,125219.38,800199.75,63.11,0.168622629,9.373176627,0.557318378,1278847
002594.SZ,20180130,62.88,63.95,62.76,63.45,62.9,0.55,0.87,55877.07,354826.318,63.11,0.032050486,-3.821854706,0.509800842,1091651
002594.SZ,20180131,63.05,63.96,62.9,63.04,63.45,-0.41,-0.65,54297.88,343948.048,63.11,-0.108022281,-21.83784723,0.553110285,852603
002594.SZ,20180201,63.05,63.49,59.88,60.66,63.04,-2.38,-3.78,126983.9,773267.406,63.11,-0.406392429,0.636043077,0.443450518,200863
002594.SZ,20180202,60.6,62.27,60.16,61.9,60.66,1.24,2.04,69721.02,428724.465,60.058,-0.536609582,20.02241106,0.568167053,2227125
002594.SZ,20180206,60,60.88,58.5,58.51,61.47,-2.96,-4.82,103985.63,617879.621,60.058,-0.99736006,14.35859163,0.446476173,683326
002594.SZ,20180207,59.99,60.39,57.03,58.9,58.51,0.39,0.67,82085.35,483267.912,60.058,-1.213854445,8.622471026,0.499541622,184487
002594.SZ,20180208,58.9,59.88,58.51,59.51,58.9,0.61,1.04,45972.33,273521.091,60.058,-1.320978484,17.81480459,0.145283904,92700
002594.SZ,20180209,57.9,58.45,56.33,56.65,59.51,-2.86,-4.81,93076.03,533844.304,59.718,-1.618001838,20.84949198,0.439240672,1025290
002594.SZ,20180212,57.1,60,57.1,59.62,56.65,2.97,5.24,80515.16,475216.154,59.718,-1.595350598,36.21768336,0.808650937,379534
002594.SZ,20180213,60,60.62,59.31,59.5,59.62,-0.12,-0.2,55080.74,330539.304,59.718,-1.568995916,42.85098332,0.468741941,110666
002594.SZ,20180214,61.18,61.5,60.2,60.5,59.5,1,1.68,55902.12,339523.509,59.718,-1.450695286,85.47995247,0.660172839,415255
002594.SZ,20180222,61.98,63.35,61.3,62.32,60.5,1.82,3.01,97413.08,608542.083,59.718,-1.196292281,100.0288634,0.48694202,344720
002594.SZ,20180223,62.34,63.32,61.81,62.8,62.32,0.48,0.77,59836.48,374402.303,63.59,-0.94505013,113.2297142,0.531872709,264086
002594.SZ,20180226,63.88,65.69,63.88,64.91,62.8,2.11,3.36,156114.45,1015836.694,63.59,-0.569119098,109.9022463,0.541876191,707287
002594.SZ,20180227,64.5,64.93,63.38,63.46,64.91,-1.45,-2.23,100650.76,644261.728,63.59,-0.383770066,87.37121932,0.827566582,211122
002594.SZ,20180228,63.22,64.5,62.67,63.51,63.46,0.05,0.08,77371.17,491273.053,63.59,-0.230191536,72.61396011,0.523537362,79196
002594.SZ,20180301,62.95,63.44,62.5,63.27,63.51,-0.24,-0.38,74934.69,472004.143,63.59,-0.12638851,62.65216056,0.217122829,337605
002594.SZ,20180302,62.51,63.36,62.37,62.87,63.27,-0.4,-0.63,59276.89,372641.75,64.794,-0.075529861,54.64757351,0.357753823,300222
002594.SZ,20180305,63,65.9,62.91,65.12,62.87,2.25,3.58,149505.07,969390.126,64.794,0.144664578,71.0558308,0.513163918,178095
002594.SZ,20180306,65.13,66.8,64.8,66.58,65.12,1.46,2.24,149685.93,986303.922,64.794,0.432000226,92.24971517,0.659406127,540823
002594.SZ,20180307,66,66.49,64.5,64.53,66.58,-2.05,-3.08,94941.93,620764.971,64.794,0.488664905,83.73973214,0.454533233,424341
002594.SZ,20180308,64.81,65.59,64.11,64.87,64.53,0.34,0.53,64301.85,417031.838,64.794,0.554613985,55.41300514,0.475088635,381308
002594.SZ,20180309,65,65.8,64.37,65.55,64.87,0.68,1.05,87514.71,570045.131,65.492,0.654208119,43.50506534,0.755660988,181650
002594.SZ,20180312,66.03,67.16,65.52,66.85,65.55,1.3,1.98,137195.65,911208.094,65.492,0.828486052,85.87532424,0.390150636,356526
002594.SZ,20180313,66.85,67.5,65.68,66,66.85,-0.85,-1.27,118111.85,785220.076,65.492,0.887780887,93.72897475,0.721131077,784463
002594.SZ,20180314,65.7,65.89,64.36,64.36,66,-1.64,-2.48,99780.66,649479.489,65.492,0.793293583,56.21396464,0.555895464,442527
002594.SZ,20180315,64.02,65.44,64.02,64.7,64.36,0.34,0.53,78053.25,505013.096,65.492,0.737347193,17.94924888,0.738673366,1916385
002594.SZ,20180316,64.74,65.49,64.2,64.23,64.7,-0.47,-0.73,68414.67,443482.218,63.294,0.647618856,-12.94361645,0.669182059,1891889
002594.SZ,20180319,64.25,64.85,63.9,64.25,64.23,0.02,0.03,50235.29,323461.041,63.294,0.571534047,-9.051636271,0.487707557,262675
002594.SZ,20180320,63.7,63.7,62,62.8,64.25,-1.45,-2.26,108426.84,680033.628,63.294,0.389740718,-7.226821134,0.312154669,135465
002594.SZ,20180321,62.99,63.82,62.4,62.6,62.8,-0.2,-0.32,83340.41,527104.976,63.294,0.226914141,8.458222447,0.193372903,24748
002594.SZ,20180322,62.95,63.19,61.9,62.59,62.6,-0.01,-0.02,58977.49,368290.682,63.294,0.095959824,14.83044042,0.379850885,334004
002594.SZ,20180323,59.97,61.94,58.8,59.48,62.59,-3.11,-4.97,128222.71,769016.433,58.672,-0.255824439,7.935644071,0.479583057,117410
002594.SZ,20180326,58.99,60.5,58,60.4,59.48,0.92,1.55,84012.12,498479,58.672,-0.455133199,24.02724771,0.494669279,129919
002594.SZ,20180327,61.1,61.6,60.72,61.3,60.4,0.9,1.49,72053.2,440900.076,58.672,-0.534305211,45.87187216,0.596420153,363153
002594.SZ,20180328,55.17,58.04,55.17,56.19,61.3,-5.11,-8.34,330117.58,1857779.37,58.672,-0.997880944,36.09192215,0.345191535,494848
002594.SZ,20180329,55.71,56.3,54.51,55.99,56.19,-0.2,-0.36,140042.22,776010.888,58.672,-1.365663858,16.05367506,0.241343556,277428
002594.SZ,20180330,56.88,56.98,56.01,56.3,55.99,0.31,0.55,80900.5,456258.468,55.48,-1.613520399,-0.140791309,0.568031447,1173707
002594.SZ,20180402,56.5,56.56,55.6,55.67,56.3,-0.63,-1.12,83266.11,465170.811,55.48,-1.839578711,10.9598778,0.543761051,610475
002594.SZ,20180403,55,55,53.7,54.27,55.67,-1.4,-2.51,123634.18,669731.88,55.48,-2.107406975,9.444660896,0.746035254,2269257
002594.SZ,20180404,54.55,55.35,54.35,54.82,54.27,0.55,1.01,81536.62,447590.12,55.48,-2.249353256,6.33590677,0.59900191,3541155
002594.SZ,20180409,54.9,56.98,54.9,56.34,54.82,1.52,2.77,119840.61,672904.833,55.48,-2.213677514,25.73466934,0.451101039,352893
002594.SZ,20180410,56.33,57.75,55.88,56.66,56.34,0.32,0.57,108469.48,615247.987,55.842,-2.134972273,46.79989516,0.704948686,302221
002594.SZ,20180411,56.7,56.87,55.8,56.13,56.66,-0.53,-0.94,74569.37,418713.522,55.842,-2.091257658,68.12764929,0.461669835,39423
002594.SZ,20180412,56.15,56.39,55.8,55.9,56.13,-0.23,-0.41,52437.63,294093.347,55.842,-2.051523897,67.97228243,0.58138755,536892
002594.SZ,20180413,56.21,56.4,55.47,55.6,55.9,-0.3,-0.54,41333.47,230903.158,55.842,-2.020945892,61.25149883,0.291325141,56111
002594.SZ,20180416,55.5,56.07,54.7,54.92,55.6,-0.68,-1.22,53046.59,293221.747,55.842,-2.028203058,34.38835769,0.56791433,424687
002594.SZ,20180417,55.12,55.3,53.51,53.59,54.92,-1.33,-2.42,72272.99,391578.011,53.224,-2.116872312,-2.744438397,0.714306365,231998
002594.SZ,20180418,54.2,54.3,51.98,53.45,53.59,-0.14,-0.26,92047.01,488104.454,53.224,-2.173386716,-2.017304647,0.564226018,1758957
002594.SZ,20180419,53.36,54.2,53.03,53.87,53.45,0.42,0.79,51362.94,276457.848,53.224,-2.159392169,16.44575926,0.724004949,339320
002594.SZ,20180420,54,54,52.1,52.26,53.87,-1.61,-2.99,58543.71,309786.715,53.224,-2.252252371,22.93141034,0.680939612,955345
002594.SZ,20180423,52.24,53.19,52.1,52.95,52.26,0.69,1.32,53926.05,284605.142,53.224,-2.244296662,17.30057085,0.211401122,91910
002594.SZ,20180425,53.86,54.19,53.6,53.84,54.08,-0.24,-0.44,44870.94,241713.28,52.532,-2.021757993,56.30154321,0.317191228,166411
002594.SZ,20180426,53.91,54.1,52.5,52.53,53.84,-1.31,-2.43,52535.81,278828.634,52.532,-2.024411896,39.78024777,0.223726442,68523
002594.SZ,20180427,53.11,53.38,52.54,52.96,52.53,0.43,0.82,41996.09,222444.774,52.532,-1.969118949,18.93221814,0.587428677,248410
002594.SZ,20180502,50.8,50.81,48.89,49.25,52.96,-3.71,-7.01,140008.05,693760.452,52.532,-2.199312579,-3.203927767,0.583354126,1300438
002594.SZ,20180503,49.26,49.78,48.58,49.61,49.25,0.36,0.73,73997.93,363859.038,50.52,-2.325882373,12.46279154,0.489234705,597334
002594.SZ,20180504,49.1,49.45,48.96,49.25,49.61,-0.36,-0.73,49590.69,243739.61,50.52,-2.427258908,5.581511159,0.435336278,335328
002594.SZ,20180507,49.88,50.8,49,50.36,49.25,1.11,2.25,74919.73,375182.085,50.52,-2.39047689,27.9052076,0.537072,782320
002594.SZ,20180508,50.37,52.35,50.36,51.88,50.36,1.52,3.02,81143.48,418570.268,50.52,-2.213163606,57.73561811,0.703783456,492365
002594.SZ,20180509,52,52.02,51.21,51.5,51.88,-0.38,-0.73,46744.31,240992.244,50.52,-2.079335095,74.35861652,0.066492345,6858
002594.SZ,20180510,51.65,52.35,51.16,51.84,51.5,0.34,0.66,41669.91,215527.482,52.64,-1.923665064,77.70264452,0.328198228,63843
002594.SZ,20180511,51.83,53.4,51.32,52.95,51.84,1.11,2.14,92193.43,485080.674,52.64,-1.691232247,87.48162916,0.146155149,366580
002594.SZ,20180516,53.05,53.46,52.33,52.68,53.07,-0.39,-0.73,54934.8,290527.932,52.64,-1.190871684,78.62940039,0.531882845,69669
002594.SZ,20180517,52.72,53.19,52.53,52.77,52.68,0.09,0.17,37620.15,198769.278,54.198,-1.066297495,76.36565316,0.281214477,107606
002594.SZ,20180518,52.98,54.25,52.79,54,52.77,1.23,2.33,88743.63,475746.084,54.198,-0.858425439,86.21456312,0.394476234,285033
002594.SZ,20180521,54.45,55.18,54.11,54.54,54,0.54,1,74495.15,406861.057,54.198,-0.642703168,90.59892892,0.229337977,187268
002594.SZ,20180522,54.55,55.2,54.14,55,54.54,0.46,0.84,56239.49,308464.966,54.198,-0.429670583,100.4821709,0.555619597,609556
002594.SZ,20180523,54.49,55.79,53.71,54.68,55,-0.32,-0.58,78660.64,432530.174,54.198,-0.283395246,80.46930392,0.29304053,95777
002594.SZ,20180524,54.5,54.99,53.8,54.15,54.68,-0.53,-0.97,50349.05,273646.243,53.01,-0.207841689,56.19228844,0.617392034,934613
002594.SZ,20180525,54.2,55.23,54.2,54.22,54.15,0.07,0.13,50606.32,276703.124,53.01,-0.140694695,35.83576161,0.517622042,1128274
002594.SZ,20180528,54.29,54.98,52.72,52.78,54.22,-1.44,-2.66,60132.17,322785.115,53.01,-0.201355087,3.466129675,0.575948951,966355
002594.SZ,20180529,52.53,54.28,52.42,53.5,52.78,0.72,1.36,72877.45,391219.743,53.01,-0.189150494,10.27709817,0.380802636,26551
002594.SZ,20180530,53,53.02,50.01,50.4,53.5,-3.1,-5.79,103830.38,531139.583,53.01,-0.424726376,-8.579206477,0.233382457,54552
002594.SZ,20180531,50.42,51.25,50.42,51.15,50.4,0.75,1.49,57928.53,295133.224,50.92,-0.544625129,11.85222943,0.346752767,113824
002594.SZ,20180601,51.36,51.37,50.02,50.91,51.15,-0.24,-0.47,45159.16,229157.934,50.92,-0.651501643,8.183688845,0.603014547,254973
002594.SZ,20180604,50.72,51.2,50.05,50.2,50.91,-0.71,-1.39,52796.13,265822.585,50.92,-0.78445046,7.661114134,0.272220198,39662
002594.SZ,20180605,50.2,51.24,49.8,51.22,50.2,1.02,2.03,55285.92,279721.414,50.92,-0.798305511,17.09092621,0.188517478,520602
002594.SZ,20180606,50.85,51.8,50.6,51.12,51.22,-0.1,-0.2,64983.78,331700.726,50.92,-0.808040317,23.22803313,0.256287552,99217
002594.SZ,20180607,51.5,51.57,50.9,50.92,51.12,-0.2,-0.39,43289.99,221696.045,49.912,-0.822413281,34.11785488,0.499546859,18752
002594.SZ,20180608,50.92,50.99,49.9,50.13,50.92,-0.79,-1.55,51338.67,257351.122,49.912,-0.887321863,13.49114876,0.289241463,573518
002594.SZ,20180611,50.12,50.13,49.3,49.42,50.13,-0.71,-1.42,42806.18,212520.366,49.912,-0.984702411,-2.807080853,0.356056805,272945
002594.SZ,20180612,49.69,50.2,49,50.03,49.42,0.61,1.23,46212.18,229627.048,49.912,-1.001115063,17.84688617,0.575385641,361345
002594.SZ,20180613,50.1,50.12,48.91,49.06,50.03,-0.97,-1.94,48819.87,240481.696,49.912,-1.079944178,17.47007131,0.578398651,637962
002594.SZ,20180614,48.68,49.44,48.6,49.05,49.06,-0.01,-0.02,38125.59,186776.441,46.674,-1.130195545,23.01231459,0.633221564,1709881
002594.SZ,20180615,49.09,49.28,48.13,48.18,49.05,-0.87,-1.77,49375.86,239521.337,46.674,-1.226088262,-6.463805672,0.635767051,1786741
002594.SZ,20180619,47.6,47.6,43.45,44.98,48.18,-3.2,-6.64,119739.44,544796.16,46.674,-1.542516024,9.214476434,0.654310584,255353
002594.SZ,20180620,44.44,46.22,44.44,45.39,44.98,0.41,0.91,56962.99,257906.372,46.674,-1.740144429,21.81274627,0.456514309,421766
002594.SZ,20180621,45.77,47.36,45.4,45.77,45.39,0.38,0.84,76182.62,353226.547,46.674,-1.844837402,39.58202356,0.176576798,18800
002594.SZ,20180622,45.82,47.25,45.52,46.85,45.77,1.08,2.36,60454.74,280666.477,46.48,-1.819684178,55.78837939,0.204136501,7386
002594.SZ,20180625,47.7,47.7,45.92,46.06,46.85,-0.79,-1.69,57418.05,267602.978,46.48,-1.842260037,53.62366686,0.556644828,552236
002594.SZ,20180626,45.99,47.12,45.22,46.38,46.06,0.32,0.69,64116.04,297323.008,46.48,-1.813426193,53.45339133,0.574912609,24926
002594.SZ,20180627,46.59,48.1,46.5,47.1,46.38,0.72,1.55,95524.88,453690.793,46.48,-1.712733853,55.4627197,0.269058679,16931
002594.SZ,20180628,47.1,47.44,45.81,46.01,47.1,-1.09,-2.31,61273.16,285276.155,46.48,-1.701277074,54.26964458,0.510003258,421601
002594.SZ,20180629,46.12,47.77,45.99,47.68,46.01,1.67,3.63,74976.05,351475.14,46.076,-1.53969382,87.34304685,0.49543066,92099
002594.SZ,20180702,47.67,47.67,45.85,45.98,47.68,-1.7,-3.57,61757.49,288563.47,46.076,-1.53116342,61.05677882,0.478398373,149305
002594.SZ,20180703,46.46,46.72,44.06,45.35,45.98,-0.63,-1.37,93103.13,421287.431,46.076,-1.557287313,45.47639814,0.588514401,415219
002594.SZ,20180704,45.35,46.13,45,45.79,45.35,0.44,0.97,63419.35,289309.686,46.076,-1.524908172,14.88254097,0.704207239,889565
002594.SZ,20180705,45.79,46.89,45.4,45.58,45.79,-0.21,-0.46,55737.49,257799.358,46.076,-1.498914165,24.78064799,0.641006408,615333
002594.SZ,20180706,46.27,46.76,45.52,46.03,45.58,0.45,0.99,67812.12,314076.55,46.232,-1.42556941,49.56055715,0.628222217,972698
002594.SZ,20180709,46.39,46.95,45.91,46.52,46.03,0.49,1.06,72893.41,337170.01,46.232,-1.312771447,60.86358636,0.539323197,727781
002594.SZ,20180710,46.55,46.88,46.31,46.63,46.52,0.11,0.24,46390.56,216079.243,46.232,-1.200661688,77.7232912,0.444509499,267202
002594.SZ,20180711,45.62,46.03,44.73,45.46,46.63,-1.17,-2.51,50742.54,230516.244,46.232,-1.192476985,58.09870744,0.304217281,180513
002594.SZ,20180712,45.8,47,45.68,46.52,45.46,1.06,2.33,69617.29,322903.03,46.232,-1.087916583,59.1572398,0.502924879,169506
002594.SZ,20180713,46.62,46.62,45.8,45.95,46.52,-0.57,-1.23,53283.7,246023.438,43.78,-1.039068215,56.11740464,0.634827155,85606
002594.SZ,20180716,44.8,44.8,42.8,43.95,45.95,-2,-4.35,125033.28,549450.646,43.78,-1.148499629,47.55994449,0.368246471,532849
002594.SZ,20180717,43.46,43.9,42.78,43.55,43.95,-0.4,-0.91,69395.4,300926.791,43.78,-1.253057008,12.15990532,0.517936832,1253156
002594.SZ,20180718,43.55,44.24,43.22,43.3,43.55,-0.25,-0.57,44874.54,196079.174,43.78,-1.340638351,-14.86665966,0.302324185,599190
002594.SZ,20180719,43.58,43.58,41.98,42.15,43.3,-1.15,-2.66,61876.97,263568.678,43.78,-1.485716174,-10.89326088,0.611074429,1897379
002594.SZ,20180720,42.5,43.16,42.16,42.91,42.15,0.76,1.8031,56934.64,243361.983,43.55,-1.521823116,6.203631523,0.441442497,600306
002594.SZ,20180723,42.69,43.85,42.51,43.5,42.91,0.59,1.375,51941.1,225317.617,43.55,-1.48570379,25.43989393,0.733629473,962982
002594.SZ,20180724,43.7,44.43,43.41,44.29,43.5,0.79,1.8161,55479.84,244567.193,43.55,-1.377454132,54.54369987,0.633685553,997827
002594.SZ,20180725,44.54,44.54,43.7,44.05,44.29,-0.24,-0.5419,64748.65,285047.289,43.55,-1.296090963,61.36936927,0.618085629,252367
002594.SZ,20180726,44.05,44.23,42.88,43,44.05,-1.05,-2.3837,51790.19,224937.888,43.55,-1.301335307,50.68136803,0.478499557,509625
002594.SZ,20180727,43.02,43.34,42.72,42.99,43,-0.01,-0.0233,36789.62,158234.195,41.962,-1.291411812,38.47084798,0.395289434,388482
002594.SZ,20180730,42.95,43.1,41.85,42.5,42.99,-0.49,-1.1398,55929.82,236871.679,41.962,-1.308008369,22.71567737,0.657916435,697876
002594.SZ,20180731,42.54,42.54,42.04,42.24,42.5,-0.26,-0.6118,30211.63,127788.053,41.962,-1.326846033,11.86213541,0.641539013,1071027
002594.SZ,20180801,42.82,42.97,41.88,41.98,42.24,-0.26,-0.6155,44291.8,187567.711,41.962,-1.347224874,-5.704724068,0.582938423,2052740
002594.SZ,20180802,41.95,41.98,39.5,40.1,41.98,-1.88,-4.4783,107980.45,434793.686,41.962,-1.497809722,-2.729911022,0.462094196,464814
002594.SZ,20180803,40.28,40.48,38.2,38.33,40.1,-1.77,-4.414,96515.78,378310.911,38.232,-1.739916829,-1.993826612,0.373274967,1340652
002594.SZ,20180806,38.33,38.65,36.88,37.29,38.33,-1.04,-2.7133,73788.2,279140.177,38.232,-1.992736735,3.900764114,0.347508203,508776
002594.SZ,20180807,37.68,38,36.73,38,37.29,0.71,1.904,68164.75,255655.37,38.232,-2.111467582,10.46251998,0.31572837,83539
002594.SZ,20180808,38.02,39.49,38.02,38.29,38,0.29,0.7632,73069.54,282739.399,38.232,-2.157294113,25.99076971,0.519472902,273453
002594.SZ,20180809,37.89,39.55,37.83,39.25,38.29,0.96,2.5072,74875.55,292537.448,38.232,-2.092032346,46.69058162,0.471565406,97086
002594.SZ,20180810,39.4,41.77,39.4,41.69,39.25,2.44,6.2166,103583.65,422283.651,42.48,-1.822416633,82.95288616,0.9837,6840
002594.SZ,20180813,41.1,43.55,40.88,43.17,41.69,1.48,3.55,132330.97,562164.129,42.48,-1.472348292,116.5383551,0.405051753,150302
002594.SZ,20180814,43.17,43.95,42.61,43.15,43.17,-0.02,-0.0463,81990.57,354897.702,42.48,-1.182894768,125.2885562,0.224917119,273254
002594.SZ,20180815,43,43.9,41.78,42.13,43.15,-1.02,-2.3638,98822.81,422981.147,42.48,-1.02400218,94.92876719,0.556381083,447997
002594.SZ,20180816,41.45,43.2,41.24,42.26,42.13,0.13,0.3086,74037.66,313880.308,42.48,-0.877473775,71.13142635,0.48664641,301105
002594.SZ,20180817,42.95,43,42.01,42.45,42.12,0.33,0.7835,57459.69,244648.242,44.34,-0.737515922,68.59737578,0.357025826,107062
002594.SZ,20180820,42.97,45.35,42.9,45.24,42.45,2.79,6.5724,147217.13,652700.919,44.34,-0.39689349,93.18362278,0.431411888,199699
002594.SZ,20180821,45.25,45.58,44.4,44.9,45.24,-0.34,-0.7515,98459.57,442864.999,44.34,-0.152623569,101.4426963,0.447076433,17346
002594.SZ,20180822,45.55,45.81,44.16,44.79,44.9,-0.11,-0.245,90880.71,408588.402,44.34,0.031720371,96.69657515,0.50688144,166211
002594.SZ,20180823,44.82,45.4,43.62,44.32,44.79,-0.47,-1.0493,83316.91,370017.549,44.34,0.13829502,69.99496456,0.381587122,33655
