trade_date,close£¨Y£©,change(X2),pct_chg(x3),vol(X4),MACD(X5),slowj(X6),score(X7),read(X8)
20190307,53.38,-1.06,-1.9471,0.661814813,1.043880137,35.15123013,0.609646316,0.240112452
20190308,51.12,-2.26,-4.2338,0.682017819,0.770918919,4.327551191,0.692294016,1.020016632
20190311,52.37,1.25,2.4452,0.193213404,0.647990113,-0.349565853,0.486849119,0.068982272
20190312,51.99,-0.38,-0.7256,0.295954408,0.513980478,10.16351176,0.571755241,0.054286068
20190313,52,0.01,0.0192,0.201595342,0.403927568,33.55106759,0.715170348,-0.246104091
20190314,54.57,2.57,4.9423,2.047757542,0.518114859,76.23232412,0.202696512,0.053432833
20190315,55.39,0.82,1.5027,1.262313251,0.6670865,105.6392436,0.660115135,0.080399175
20190318,55.66,0.27,0.4875,0.428102519,0.797738508,126.2050503,0.390404183,-0.380734312
20190319,55.99,0.33,0.5929,0.175537356,0.917334942,100.5664351,0.678483991,-0.029474892
20190320,55.4,-0.59,-1.0538,0.164474997,0.953516366,81.09908075,0.316355764,-0.336709436
20190321,55.05,-0.35,-0.6318,0.050964328,0.943077124,70.77026864,0.747080533,-0.426683592
20190322,57,1.95,3.5422,0.580683373,1.079706468,77.6499048,0.602457115,-0.295003715
20190325,56.5,-0.5,-0.8772,0.179691511,1.134561864,80.73033641,0.432478545,-0.408623792
20190326,55.25,-1.25,-2.2124,0.02239899,1.064895158,67.1298062,0.614790858,-0.282396395
20190327,54.71,-0.54,-0.9774,0.369042023,0.955100501,18.4867051,0.37362189,-0.362357889
20190328,52.77,-1.94,-3.546,0.538613516,0.703436875,-19.71849008,0.380534721,-0.160067152
20190329,53.49,0.72,1.3644,0.211061859,0.555684041,-13.05449767,0.389825968,-0.220879171
20190401,54.45,0.96,1.7947,0.478642173,0.510171889,22.42567492,0.435839526,-0.256865133
20190402,54.68,0.23,0.4224,0.211745531,0.487047873,55.81247965,0.392689526,-0.25527791
20190403,54.39,-0.29,-0.5304,-0.009422479,0.440246461,55.81647562,0.277441972,-0.153551725
20190404,55.19,0.8,1.4709,0.371161127,0.462379298,53.73876458,0.509543325,-0.370629129
20190408,53.44,-1.75,-3.1709,0.51919627,0.33484942,32.20153341,0.543922458,3.063446878
20190409,54.93,1.49,2.7882,0.249900983,0.3499773,52.95589504,0.534186092,-0.356792329
20190410,55.52,0.59,1.0741,0.608993492,0.40490681,74.38652028,0.403136927,-0.19768968
20190411,54.93,-0.59,-1.0627,0.670365602,0.396262901,85.09282994,0.52935731,-0.298246008
20190412,54.09,-0.84,-1.5292,-0.110700669,0.317966244,43.66835419,0.503139364,0.099073716
20190415,53.54,-0.55,-1.0168,-0.02184085,0.209124518,-6.718668544,0.375559339,-0.31742221
20190416,56.73,3.19,5.9582,0.887303264,0.375939411,41.38366666,0.442546386,-0.347244319
20190417,62.4,5.67,9.9947,3.217105024,0.954658323,106.3021393,0.428771462,0.51482743
20190418,59.32,-3.08,-4.9359,1.752655599,1.151493272,124.2897986,0.314090323,-0.014087876
20190419,60.13,0.81,1.3655,0.591700811,1.357201643,88.26560704,0.576148039,-0.413512932
20190422,57.71,-2.42,-4.0246,0.411025181,1.309854051,38.55779049,0.327210777,-0.35173871
20190423,56.96,-0.75,-1.2996,-0.026106441,1.198002188,30.96613328,0.421484316,-0.344581815
20190424,58.15,1.19,2.0892,0.083401798,1.191645291,31.57586273,0.362311475,-0.359228675
20190425,56.16,-1.99,-3.4222,-0.082039697,1.014338373,29.24297924,0.605726409,-0.322547789
20190426,55.36,-0.8,-1.4245,-0.171681471,0.800045622,24.18803419,0.677939559,-0.344918997
20190429,55.65,0.29,0.5238,0.018917422,0.646169015,-4.009452263,0.541365604,-0.184325757
20190430,56.9,1.25,2.2462,-0.194969938,0.617961769,4.881164553,0.564651856,0.461511543
20190506,52.05,-4.85,-8.5237,0.270541377,0.20192519,0.674393603,0.5681525,0.052012145
20190507,53.01,0.96,1.8444,-0.141458823,-0.049749341,12.15620817,0.433895002,-0.392944826
20190508,51.85,-1.16,-2.1883,-0.038837113,-0.338898909,1.060196962,0.652145267,-0.140335833
20190509,51.11,-0.74,-1.4272,-0.236419908,-0.620609837,6.468206459,0.685773342,0.192302502
20190510,52.26,1.15,2.25,-0.102389547,-0.742513159,23.57661495,0.601777765,0.166623209
20190513,51.02,-1.24,-2.3728,-0.313383791,-0.928477149,27.80675497,0.480149103,-0.031907126
20190514,50.19,-0.83,-1.6268,-0.329813691,-1.129805323,21.92114524,0.492705356,-0.261425315
20190515,51.29,1.1,2.1917,-0.288018411,-1.186916509,11.43327228,0.549693511,-0.074858776
20190516,51.47,0.18,0.3509,-0.367850675,-1.203776652,24.01383473,0.348633665,-0.146440062
20190517,50.22,-1.25,-2.4286,-0.292337114,-1.302983013,28.38664115,0.653462862,-0.260428161
20190520,49,-1.22,-2.4293,-0.203062988,-1.463181923,14.77675952,0.633501324,0.249358231
20190521,49.4,0.4,0.8163,-0.355576749,-1.540110619,9.549609373,0.377065606,-0.176675425
20190522,48.93,-0.47,-0.9514,-0.415449892,-1.620324149,12.29645366,0.527894046,0.153390869
20190523,47.59,-1.34,-2.7386,0.034875767,-1.771598862,8.491604038,0.503281053,0.290188101
20190524,48.61,1.02,2.1433,-0.075079622,-1.788562253,17.99302721,0.587201319,0.171497957
20190527,48.81,0.2,0.4114,-0.192549039,-1.765515768,37.68736424,0.512956328,-0.172822503
20190528,50.5,1.69,3.4624,0.162843415,-1.592524753,83.5784439,0.580465908,-0.205514771
20190529,49.6,-0.9,-1.7822,-0.382065837,-1.510636923,82.3481758,0.575881127,-0.299960702
20190530,48.37,-1.23,-2.4798,-0.392449156,-1.527384214,62.9947586,0.623002427,-0.043624203
20190531,48.25,-0.12,-0.2481,-0.407447514,-1.532671872,28.96310958,0.699602791,-0.074862888
20190603,48.79,0.54,1.1192,-0.404378019,-1.476271355,30.79365006,0.724276257,-0.018323212
20190604,48.51,-0.28,-0.5739,-0.442687429,-1.437595493,43.49242019,0.724660474,0.3399204
20190605,48.9,0.39,0.804,-0.294267679,-1.359799926,58.66666667,0.629134317,-0.308984435
20190606,49.37,0.47,0.9611,0.029007715,-1.245859811,64.18551587,0.648145781,-0.171373031
20190610,50.9,1.53,3.099,0.233629095,-1.020341375,82.61155648,0.430339708,-0.202613772
20190611,51.55,0.65,1.277,0.139355488,-0.780173467,101.2026614,0.369972892,-0.178054993
20190612,50.75,-0.8,-1.5519,-0.074874205,-0.646934526,91.67529126,0.274933551,-0.369646367
20190613,50.22,-0.53,-1.0443,-0.287753016,-0.577451771,69.12988255,0.43069703,-0.202295094
20190614,49.35,-0.87,-1.7324,-0.333302374,-0.585834778,30.3510161,0.52962547,0.025204115
20190617,49.1,-0.25,-0.5066,-0.412292125,-0.605669501,15.0699393,0.736905375,-0.335103709
20190618,49.2,0.1,0.2037,-0.398074233,-0.606330102,2.934795349,0.484363123,-0.156627483
20190619,49.6,0.4,0.813,-0.085143524,-0.568029089,7.101372314,0.741605556,0.06445293
20190620,50.29,0.69,1.3911,0.151618576,-0.476505173,29.37864566,0.671609475,-0.043655043
20190621,50.55,0.26,0.517,0.030471853,-0.378627402,61.81969898,0.599204717,0.166861703
20190624,50.76,0.21,0.4154,-0.309740487,-0.280875559,87.43897507,0.541807023,-0.093537429
20190625,49.9,-0.86,-1.6942,-0.199371453,-0.269692485,70.91258535,0.691504407,-0.045965973
20190626,50.03,0.13,0.2605,-0.378090294,-0.247487029,57.45824673,0.687307505,-0.006328576
20190627,50.54,0.51,1.0194,-0.179194755,-0.186585465,67.36983695,0.711905524,-0.216403285
20190628,50.72,0.18,0.3562,-0.394373847,-0.122385261,98.42887016,0.830713822,0.221577718
20190701,51.91,1.19,2.3462,0.09532123,0.024237523,114.9831679,0.589881604,-0.162855072
20190702,53.18,1.27,2.4465,0.460923189,0.240147254,93.16518272,0.509716717,0.096014405
20190703,53.4,0.22,0.4137,0.13138951,0.424120436,76.94759868,0.63340291,-0.194618034
20190704,53.24,-0.16,-0.2996,-0.176792553,0.550662155,68.20928239,0.750854216,-0.25837834
20190705,53.26,0.02,0.0376,-0.168173512,0.645124617,74.4314453,0.617171506,0.070744254
20190708,52.32,-0.94,-1.7649,-0.045774521,0.636796066,61.1414977,0.816461752,0.503174089
20190709,54.89,2.57,4.9121,0.64703668,0.828028158,81.51859274,0.599124211,-0.14534422
20190710,53.9,-0.99,-1.8036,0.140229189,0.889443293,81.08679323,0.669872239,-0.097238208
20190711,53.25,-0.65,-1.2059,-0.08717841,0.875572607,74.01451697,0.613755876,0.028902838
20190712,54.26,1.01,1.8967,0.00751819,0.935297025,61.33389768,0.569421045,-0.232320746
20190715,55.35,1.09,2.0088,0.160206675,1.058382572,75.70041033,0.569270698,0.066377335
20190716,54.78,-0.57,-1.0298,-0.404507159,1.097285692,93.61323203,0.606772801,-0.198218069
20190717,54.65,-0.13,-0.2373,-0.336813145,1.104890294,81.5811744,0.936141268,0.203246527
20190718,53.45,-1.2,-2.1958,-0.109674912,1.002530477,46.09431417,0.633669438,-0.103881106
20190719,53.93,0.48,0.898,-0.353826038,0.949199789,35.22855098,0.634712763,-0.123121043
20190722,54.9,0.97,1.7986,0.103433224,0.973978312,45.66482182,0.740517243,-0.451123124
20190723,56.33,1.43,2.6047,0.316275386,1.096366291,77.61189287,0.592293601,-0.067165268
20190724,56.34,0.01,0.0178,0.02715533,1.180557827,94.75039277,0.508831126,-0.055256984
20190725,56.8,0.46,0.8165,-0.279780504,1.269761362,98.21918391,0.619254113,0.276836513
20190726,57.42,0.82,1.4488,0.02516884,1.374638647,95.85270438,0.760490643,0.426206114
20190729,57.22,-0.2,-0.3483,-0.326014444,1.425187646,93.86076887,0.626359116,0.027819332
20190730,57.08,-0.14,-0.2447,-0.226315964,1.437382017,84.42292646,0.479360131,-0.358406279
20190731,55.95,-1.13,-1.9797,-0.108554513,1.340413139,57.92509014,0.703626709,-0.276991202
20190801,55.73,-0.22,-0.3932,-0.117242963,1.23161515,34.4576918,0.714493339,0.028304545
20190802,54.39,-1.34,-2.4045,-0.154385646,1.025444474,-2.376533938,0.44726729,-0.164168848
20190805,52.38,-2.01,-3.6955,0.0143435,0.691886884,-19.31915043,0.695005232,-0.047429837
20190806,51.37,-1.01,-1.9282,0.045671904,0.342098039,-16.17298132,0.716205328,-0.210058505
20190807,50.8,-0.57,-1.1096,-0.262338248,0.018678311,-4.026991355,0.593623994,-0.212283085
20190808,50.86,0.06,0.1181,-0.259648066,-0.230139747,6.690205188,0.526621004,0.232721174
20190809,50.99,0.13,0.2556,-0.141202611,-0.412089625,4.474032101,0.721079934,-0.119749223
20190812,51.2,0.21,0.4118,-0.100123102,-0.533194633,16.85737835,0.643068542,0.05157422
20190813,49.5,-1.7,-3.3203,0.268800427,-0.757613718,11.34269574,0.49505979,0.235180136
20190814,50.29,0.79,1.596,-0.084005007,-0.861786918,15.13090867,0.631008206,-0.10631334
20190815,50.11,-0.18,-0.3579,-0.301091168,-0.947942139,13.99246006,0.710267462,-0.211411346
20190816,51.07,0.96,1.9158,-0.103744317,-0.928058712,64.8300661,0.582432523,0.151517863
20190819,52.1,1.03,2.0168,0.032799765,-0.819739119,113.1349398,0.534207174,0.23900633
20190820,51.43,-0.67,-1.286,-0.122818568,-0.778978878,123.7256167,0.674337804,-0.023985403
20190821,51.62,0.19,0.3694,-0.141993418,-0.723010268,103.1695363,0.424427992,0.472346601
20190822,50.21,-1.41,-2.7315,0.895522723,-0.783399418,41.16402116,0.503269011,0.732688166
20190823,48.89,-1.32,-2.629,1.192355689,-0.92708437,5.426740785,0.43672871,0.323404647
20190826,49.03,0.14,0.2864,0.326224378,-1.017924896,-9.19296429,0.589473342,-0.008933514
20190827,49.54,0.51,1.0402,0.347048844,-1.036812204,18.34178043,0.490167601,0.043730625
20190828,49.81,0.27,0.545,0.609449743,-1.018255967,52.74699573,0.49457667,0.522276275
20190829,49.1,-0.71,-1.4254,-0.044945907,-1.048751724,46.55541333,0.449576846,0.055233879
20190830,49.45,0.35,0.7128,-0.008406815,-1.032772597,38.6396315,0.576253189,0.393663932
20190902,49.72,0.27,0.546,0.128190545,-0.986945388,42.05414668,0.470509912,0.117721529
20190903,49.49,-0.23,-0.4626,-0.059285245,-0.958141218,55.34250584,0.293379393,0.175480406
20190904,49.37,-0.12,-0.2425,0.034692357,-0.934227509,54.96975652,0.466500324,-0.005446557
20190905,50.14,0.77,1.5597,0.596194155,-0.843420728,61.79383199,0.38486205,0.006397991
20190906,50.49,0.35,0.698,0.361790907,-0.734743954,70.93426645,0.414209683,0.365110368
20190909,51.58,1.09,2.1588,0.76099847,-0.554273616,103.8626014,0.597996991,0.549195329
20190910,51.15,-0.43,-0.8337,0.211224669,-0.440864963,96.0254091,0.479299304,-0.155546034
20190911,51.11,-0.04,-0.0782,0.111813839,-0.35017881,87.6506107,0.487673223,0.126451255
20190912,50.79,-0.32,-0.6261,-0.030582577,-0.300664829,56.72853796,0.430925687,0.299557239
20190916,51.16,0.37,0.7285,-0.157630278,-0.228929775,61.89975425,0.566126507,0.126167529
20190917,49.97,-1.19,-2.326,0.022801136,-0.265046986,38.97241015,0.42156364,0.128803305
20190918,50.04,0.07,0.1401,-0.40999292,-0.284739422,17.70190594,0.503817067,-0.01925663
20190919,50.19,0.15,0.2998,-0.340296864,-0.284957263,-5.101734151,0.426738058,-0.177053726
20190920,50.07,-0.12,-0.2391,-0.281929555,-0.29145321,2.867581876,0.397098872,0.127567657
20190923,49.18,-0.89,-1.7775,-0.057135614,-0.364218374,8.424925988,0.392462362,-0.308978267
20190924,49.87,0.69,1.403,-0.190341084,-0.362034745,24.55422962,0.490487474,-0.225229642
20190925,49.04,-0.83,-1.6643,-0.182732496,-0.422409,16.41715799,0.515892296,0.031226104
20190926,48.49,-0.55,-1.1215,-0.275628913,-0.508771632,7.642458169,0.446636223,-0.103177958
20190927,48.58,0.09,0.1856,-0.514248031,-0.563457209,-10.29281706,0.653867496,-0.078113405
20190930,48.78,0.2,0.4117,-0.44423016,-0.583926453,7.769709413,0.515979785,-0.299064291
20191008,48.42,-0.36,-0.738,-0.448612068,-0.622027126,15.66485499,0.672990956,0.2548066
20191009,48.09,-0.33,-0.6815,-0.433255245,-0.671114239,26.32839669,0.591266862,0.23125731
20191010,49,0.91,1.8923,-0.333302291,-0.629332185,48.79771468,0.471911544,-0.060154348
20191011,48.43,-0.57,-1.1633,-0.224193882,-0.634895167,61.03196915,0.585994204,-0.256680094
20191014,48.85,0.42,0.8672,-0.15685428,-0.598514082,73.72881639,0.528571839,-0.245267304
20191015,48,-0.85,-1.74,-0.217004896,-0.630995978,41.25253085,0.593942806,0.227684003
20191016,47.52,-0.48,-1,-0.259256095,-0.687544517,18.637593,0.449641019,0.612458087
20191017,47.52,0,0,-0.532206516,-0.724013663,-9.292863437,0.53054719,0.110060917
20191018,46.9,-0.62,-1.3047,-0.230249895,-0.793794177,-15.40057185,0.38264339,1.046744479
20191021,46.57,-0.33,-0.7036,-0.413778848,-0.865744219,2.091870205,0.539141125,-0.270091305
20191022,46.8,0.23,0.4939,-0.5759384,-0.893901726,14.2077575,0.370447981,-0.016653749
20191023,46.6,-0.2,-0.4274,-0.59957011,-0.921729952,19.76578539,0.595110207,-0.145198245
20191024,46.66,0.06,0.1288,-0.589631956,-0.928242323,18.33815282,0.575879199,-0.21104538
20191025,47.04,0.38,0.8144,-0.544075649,-0.892452958,24.32991996,0.402717504,-0.138617027
20191028,47.3,0.26,0.5527,-0.415710075,-0.833501712,53.41766758,0.573815953,-0.236593089
20191029,47.15,-0.15,-0.3171,-0.394883375,-0.789782055,71.77723633,0.612583237,0.050799112
20191030,43.96,-3.19,-6.7656,0.575606293,-1.001001332,38.82844742,0.496451167,0.130201377
20191031,42.85,-1.11,-2.525,0.064876454,-1.243626107,-3.504815217,0.428838707,0.228917596
20191101,43.57,0.72,1.6803,-0.293994342,-1.362108467,-11.69185246,0.505828684,0.146334717
20191104,43.43,-0.14,-0.3213,-0.403075202,-1.450582015,13.63090564,0.42018104,-0.12966731
20191105,43.95,0.52,1.1973,-0.213866074,-1.461886567,37.38401803,0.684987177,0.156939504
20191106,44.31,0.36,0.8191,-0.050690693,-1.425365785,39.95556472,0.558801408,0.164301998
20191107,44.68,0.37,0.835,-0.049687272,-1.350993482,48.89683959,0.490417734,0.243449321
20191108,44.88,0.2,0.4476,-0.094876924,-1.261374231,53.9256609,0.473324567,0.494214092
20191111,43.95,-0.93,-2.0722,-0.340578391,-1.250973117,52.45260209,0.563673814,-0.056062932
20191112,44.1,0.15,0.3413,-0.482080507,-1.21660218,51.94179648,0.572845046,0.071073212
20191113,43.28,-0.82,-1.8594,-0.371152059,-1.241222076,33.37439383,0.552613211,0.133850757
20191114,43.52,0.24,0.5545,-0.51659009,-1.227220889,14.71688902,0.56333076,-0.055898452
20191115,43.12,-0.4,-0.9191,-0.469010149,-1.234174706,-5.319620371,0.50783545,-0.003370009
20191118,42.83,-0.29,-0.6725,-0.40665497,-1.248692088,-4.343009379,0.530872991,0.126954972
20191119,43.74,0.91,2.1247,-0.408499744,-1.173243403,22.27090911,0.499571699,0.167507284
20191120,43.1,-0.64,-1.4632,-0.524954408,-1.151815021,27.49271747,0.418365111,0.172883693
20191121,43.62,0.52,1.2065,-0.37924486,-1.080418825,52.50043097,0.57497504,-0.107551045
20191122,43.82,0.2,0.4585,-0.269470151,-0.996214752,63.23411988,0.54475658,-0.02702621
20191125,44.87,1.05,2.3962,0.156234607,-0.835129342,101.608425,0.573587623,0.066077161
20191126,44.6,-0.27,-0.6017,-0.027081154,-0.720944143,101.551019,0.515351853,0.229651584
20191127,43.9,-0.7,-1.5695,-0.450960414,-0.679107372,70.63946097,0.543295442,0.373017698
20191128,43.18,-0.72,-1.6401,-0.452705582,-0.696026057,19.76650564,0.653469041,0.306302937
20191129,43.39,0.21,0.4863,-0.485932949,-0.68459738,1.269892015,0.551598711,0.31584889
20191202,43.15,-0.24,-0.5531,-0.492490796,-0.686986908,-2.534664204,0.565056851,0.285767726
20191203,43.79,0.64,1.4832,-0.461574051,-0.629976003,28.07688264,0.547430563,0.276632971
20191204,44.13,0.34,0.7764,-0.280300952,-0.551007619,47.22074503,0.551148249,0.216717362
20191205,44.04,-0.09,-0.2039,-0.330725779,-0.490038001,63.42662043,0.48365512,0.264994021
20191206,43.71,-0.33,-0.7493,-0.287034929,-0.463010089,47.48918001,0.51460661,0.382855602
20191209,43.38,-0.33,-0.755,-0.368819845,-0.462882692,23.72399761,0.542301067,-0.002870404
20191210,43.43,0.05,0.1153,-0.501903373,-0.45351926,18.2286956,0.531894296,0.372631173
20191211,44.12,0.69,1.5888,-0.115557856,-0.385972192,60.82772438,0.467584616,0.051946354
20191212,43.48,-0.64,-1.4506,-0.181331894,-0.379706287,60.36272726,0.509075047,0.065045055
20191213,43.37,-0.11,-0.253,0.320651916,-0.379244894,45.79165372,0.569914841,0.691373083
20191216,44.13,0.76,1.7524,0.185494621,-0.313934744,42.93333333,0.62256349,0.054098973
20191217,45.04,0.91,2.0621,0.724956249,-0.186595627,79.14611338,0.538822649,-0.091520504
20191218,44.7,-0.34,-0.7549,0.085935622,-0.111824573,99.22407949,0.589076027,0.220808778
20191219,44.97,0.27,0.604,-0.013882401,-0.030430448,81.09300604,0.567153986,0.035924038
20191220,46.62,1.65,3.6691,1.547003664,0.165310596,76.90555993,0.600784956,0.625260725
20191223,45.54,-1.08,-2.3166,0.247637434,0.230631236,70.56391272,0.543358866,0.175928611
20191224,46.78,1.24,2.7229,0.444756946,0.378097478,80.31050395,0.591517155,0.171596644
20191225,46.85,0.07,0.1496,0.736214179,0.49490895,71.15923064,0.461528145,0.510174729
20191226,46.41,-0.44,-0.9392,0.062081454,0.545688206,76.3782086,0.650176572,0.752818347
20191227,46,-0.41,-0.8834,0.05608815,0.546547302,44.78850715,0.568467049,0.42432694
20191230,47.64,1.64,3.5652,0.774638086,0.671818135,62.78110593,0.612708204,-0.135798267
20191231,47.67,0.03,0.063,0.242599816,0.764701914,86.9943724,0.633146304,-0.148304843
20200102,48.17,0.5,1.0489,0.467453487,0.868645593,113.8792773,0.60335334,-0.197181851
20200103,48.04,-0.13,-0.2699,0.2241505,0.929813484,87.77375226,0.467828175,0.089017877
20200106,48.28,0.24,0.4996,0.554531406,0.986286179,69.7548238,0.645196812,0.359530416
20200107,48.05,-0.23,-0.4764,-0.078104029,1.000943861,55.10271474,0.57556776,0.112622678
20200108,47.28,-0.77,-1.6025,0.067282875,0.93959653,38.70358859,0.542005903,0.537396013
20200109,47.65,0.37,0.7826,-0.112714377,0.9103404,35.03079107,0.638923318,0.278682791
20200110,46.92,-0.73,-1.532,0.053385889,0.818811062,19.28763564,0.585333309,0.316780253
20200113,51.61,4.69,9.9957,3.441411939,1.111899916,78.67778184,0.525034187,0.75985805
20200114,53.44,1.83,3.5458,4.236837983,1.474839618,89.74751763,0.454829177,1.698871047
20200115,53.31,-0.13,-0.2433,1.620361224,1.732016425,105.2288389,0.417269498,1.480475754
20200116,54.09,0.78,1.4631,1.926722008,1.975992369,75.22366386,0.704255692,0.108833492
20200117,57.95,3.86,7.1363,3.538807078,2.45254341,81.95273586,0.595228889,0.061424459
20200120,58.76,0.81,1.3978,1.637489357,2.862575781,98.63553909,0.51874636,0.287120566
20200121,56.72,-2.04,-3.4717,0.835522095,2.988469226,87.96756531,0.696579343,0.137703678
20200122,59.27,2.55,4.4958,1.862548114,3.256465865,86.80572526,0.629335547,0.062522357
20200123,59.83,0.56,0.9448,1.561455928,3.473996385,79.56578744,0.704774215,0.184707681
20200203,53.85,-5.98,-9.995,-0.020215059,3.12779954,37.73519697,0.502983089,0.143271295
20200204,56.36,2.51,4.6611,2.191771145,3.021146176,16.56533079,0.500577541,0.295077241
20200205,60.81,4.45,7.8957,2.840821259,3.258142587,44.06012985,0.505754111,0.118346549
20200206,60.75,-0.06,-0.0987,1.640436082,3.401907381,103.6075796,0.507288511,0.608673012
20200207,57.9,-2.85,-4.6914,1.807133238,3.248425013,91.05803211,0.598923372,0.036016557
20200210,60.93,3.03,5.2332,2.067852669,3.332865608,64.76339346,0.483541133,0.598882396
20200211,59.04,-1.89,-3.1019,0.772144799,3.210272164,42.6049203,0.421626882,0.456575116
20200212,59.19,0.15,0.2541,0.782732625,3.089604683,57.65672586,0.532482869,0.093127798
20200213,57.55,-1.64,-2.7707,1.109441686,2.829029253,35.51623269,0.481174766,0.546000323
20200214,56.9,-0.65,-1.1295,0.896222528,2.540783212,23.63047145,0.31090372,0.585619216
20200217,58.48,1.58,2.7768,0.885593256,2.412034511,16.0264679,0.434109085,0.280446829
20200218,59.47,0.99,1.6929,1.038446041,2.362649808,30.99132841,0.564761365,0.115725164
20200219,61.91,2.44,4.1029,2.768402591,2.49167718,64.6521412,0.60894814,0.568309852
20200220,68.1,6.19,9.9984,4.521549741,3.058160993,110.1830693,0.463662091,0.78741446
20200221,67.5,-0.6,-0.8811,2.914937444,3.419273257,124.937589,0.403613418,1.415167288
20200224,66.2,-1.3,-1.9259,2.110642849,3.55952619,109.4732063,0.598545508,0.114386716
20200225,70.85,4.65,7.0242,2.519864429,3.999786737,88.59541465,0.656798609,0.928227038
20200226,71.7,0.85,1.1997,3.474013213,4.366944866,75.86203984,0.44211085,0.675574869
20200227,70.05,-1.65,-2.3013,1.405222173,4.473214684,70.94681752,0.610118755,0.340109551
20200228,65.37,-4.68,-6.6809,1.947540352,4.132164374,38.70681274,0.41659348,0.220292725
20200302,66.85,1.48,2.264,1.015926291,3.935932201,19.78877743,0.541857303,0.073552734
20200303,67.87,1.02,1.5258,1.418069659,3.818702639,15.18441088,0.530619448,0.1066562
20200304,66.58,-1.29,-1.9007,0.646039217,3.580432154,15.88712768,0.618944629,0.580483358
20200305,66.81,0.23,0.3454,0.555625829,3.371297932,17.49166924,0.529739329,0.426496008
20200306,65.36,-1.45,-2.1703,0.367052721,3.053357468,4.654534722,0.558595304,0.606705432
20200309,59.45,-5.91,-9.0422,1.568850744,2.298009726,-2.448632212,0.505640769,0.199473789
20200310,60.17,0.72,1.2111,1.356455649,1.737460814,3.264408982,0.552730646,0.089248148
20200311,58.75,-1.42,-2.36,0.987544115,1.16520784,8.682056401,0.413181693,0.661787412
20200312,57.03,-1.72,-2.9277,1.071680108,0.566374794,14.97650852,0.515817325,0.309323183
20200313,55.66,-1.37,-2.4022,0.912968867,-0.018538559,14.1508565,0.649513956,0.724472437
20200316,53.88,-1.78,-3.198,1.124551728,-0.618587043,11.74513396,0.525654785,0.429804093
20200317,53.04,-0.84,-1.559,0.645923313,-1.148669621,11.45087906,0.661531393,-0.05425983
20200318,52.09,-0.95,-1.7911,0.577802583,-1.626669708,-1.559927973,0.581093,0.285872582
20200319,51.36,-0.73,-1.4014,0.757867921,-2.040867272,3.263030195,0.479539728,0.342952983
20200320,52.52,1.16,2.2586,0.376042056,-2.249587674,18.77271174,0.625235236,0.071169844
20200323,48.15,-4.37,-8.3206,1.157364374,-2.736082716,15.59247525,0.553944321,-0.125368238
20200324,49.73,1.58,3.2814,0.845371316,-2.960019485,21.18105553,0.564890639,0.065680355
20200325,52.25,2.52,5.0674,1.546585055,-2.900710463,38.78989422,0.477168805,0.339287156
20200326,54.27,2.02,3.866,1.603117269,-2.66004715,82.67180419,0.506074877,0.131846168
20200327,54.78,0.51,0.9397,1.051742,-2.400495585,110.5599823,0.549688111,0.283053822
20200330,56.23,1.45,2.647,1.870469004,-2.054117627,109.8610939,0.497870888,0.476873887
20200331,59.97,3.74,6.6513,2.046160955,-1.46098256,111.7394075,0.499498748,0.397625821
20200401,57.12,-2.85,-4.7524,2.173489438,-1.206976651,87.54941126,0.518468722,0.251843921
20200402,56.59,-0.53,-0.9279,1.083751513,-1.036493656,71.16093929,0.472806139,0.011365258
20200403,55,-1.59,-2.8097,0.548891604,-1.017950071,44.27994787,0.438950037,0.012479604
20200407,56.31,1.31,2.3818,0.713739352,-0.887319626,42.80235498,0.539309784,-0.08353299
20200408,55.32,-0.99,-1.7581,0.220900904,-0.85383629,34.32758024,0.428639033,0.034145608
20200409,55.65,0.33,0.5965,0.252296981,-0.791547793,15.27143271,0.636066041,-0.011725546
20200410,54.57,-1.08,-1.9407,0.240023303,-0.819879622,-7.601113629,0.551774788,-0.008600443
20200413,55.8,1.23,2.254,-0.002332685,-0.734613909,-0.611529127,0.511880084,-0.095153436
20200414,57.92,2.12,3.7993,1.083928222,-0.49032181,43.51742648,0.534223122,0.059559678
20200415,60.14,2.22,3.8329,1.682591068,-0.116243136,89.97082413,0.578830989,0.067598592
20200416,60.01,-0.13,-0.2162,0.516372894,0.167792784,102.3037125,0.556335941,0.02255189
20200417,58.8,-1.21,-2.0163,0.443828974,0.291891664,76.26160566,0.560524312,-0.095052692
20200420,58.86,0.06,0.102,0.038320686,0.390580055,54.3369507,0.514419382,-0.088010932
20200421,59.37,0.51,0.8665,0.366545923,0.504132726,52.07659115,0.55604614,0.215146587
20200422,59.43,0.06,0.1011,0.154012423,0.592139715,63.20118662,0.537159351,0.255267141
20200423,58.25,-1.18,-1.9855,0.109090234,0.560211976,54.51145079,0.49996173,0.230434915
20200424,58.73,0.48,0.824,0.273894301,0.567103781,43.20018749,0.489037399,0.203291759
20200427,56.98,-1.75,-2.9797,0.293057569,0.426439483,0.721982057,0.404112382,0.036561394
20200428,56.98,0,0,0.213576656,0.311372703,8.676484214,0.493745025,-0.07001898
20200429,58,1.02,1.7901,0.515269703,0.299039781,28.52646049,0.481873558,0.038263752
20200430,59.96,1.96,3.3793,0.959943894,0.442322652,98.31970025,0.568894284,-0.131920673
20200506,62.18,2.22,3.7025,1.067739642,0.726634614,126.0728158,0.579719775,0.001626042
