trade_date,close,change,30MA,MACD,slowj,score,n_vol,n_amount,Go
20200507,60.09,-2.09,59.21566667,0.774381768,105.9067455,0.384530526,1.542921292,1.59550972,1
20200508,59.78,-0.31,59.21566667,0.778236299,69.37210358,0.409418182,0.925125432,0.985136739,1
20200511,58.88,-0.9,59.21566667,0.700592569,37.92574241,0.441736154,1.146746723,1.159218007,1
20200512,59.13,0.25,59.21566667,0.651719646,43.1955211,0.312411828,0.148340875,0.233640171,0
20200513,58.99,-0.14,59.21566667,0.594833799,47.48779788,0.431428378,0.230053339,0.3197781,1
20200514,57.69,-1.3,59.21566667,0.439782678,13.31088664,0.451979208,0.313521662,0.375078387,1
20200515,57.96,0.27,59.21566667,0.334830574,-7.262076138,0.463386765,0.133961877,0.207769934,0
20200518,57.18,-0.78,59.21566667,0.186565186,-18.89666268,0.443988525,0.15667542,0.217334406,1
20200519,58.22,1.04,59.21566667,0.151239709,22.46590216,0.405617778,0.033436027,0.119712298,0
20200520,59.01,0.79,59.21566667,0.184859467,65.02854672,0.52260274,0.847231936,0.905026064,0
20200521,57.15,-1.86,59.21566667,0.060717004,52.33369935,0.424780882,0.343518215,0.390873577,1
20200522,56.03,-1.12,59.21566667,-0.12658227,23.48638785,0.548867273,0.013947452,0.075619913,1
20200525,56.52,0.49,59.21566667,-0.232795864,-4.000836914,0.41960566,-0.362082815,-0.265174704,0
20200526,58.3,1.78,59.21566667,-0.171364396,41.00100692,0.532934286,0.08527896,0.161816539,0
20200527,57.3,-1,59.21566667,-0.201053538,63.290852,0.570888793,0.258869607,0.328928653,1
20200528,57.48,0.18,59.21566667,-0.207664079,62.76236072,0.396225664,-0.055717793,0.024810548,0
20200529,57.41,-0.07,59.21566667,-0.216060781,38.16521933,0.473095,-0.266045939,-0.162946377,1
20200601,59.33,1.92,59.21566667,-0.067014769,69.49454464,0.491898571,0.805312884,0.848409086,0
20200602,61,1.67,59.21566667,0.183742246,95.01308942,0.477774359,1.308892097,1.364903957,0
20200603,59.93,-1.07,59.21566667,0.29275424,96.80382923,0.455276389,0.635901198,0.726526381,1
20200604,60.11,0.18,59.21566667,0.389185242,74.15403344,0.571964557,0.16819071,0.283696773,0
20200605,63.2,3.09,59.21566667,0.706797164,83.39271512,0.542362992,2.00740232,2.103552795,0
20200608,62.79,-0.41,59.21566667,0.914877192,96.79649988,0.55982,0.936288905,1.096282012,1
20200609,61.98,-0.81,59.21566667,1.002861519,88.91019302,0.413743443,1.304682158,1.455400857,1
20200610,61.05,-0.93,59.21566667,0.986178453,51.30690771,0.460489583,1.094668861,1.193268396,1
20200611,62.84,1.79,59.21566667,1.104661197,54.28613261,0.42752069,2.1776252,2.32210975,0
20200612,61.48,-1.36,78.55566667,1.076410798,48.13330423,0.460295699,0.971481982,1.076166966,1
20200615,62.5,1.02,78.55566667,1.123378026,59.31395106,0.500367832,1.204604399,1.346668717,0
20200616,64.1,1.6,78.55566667,1.27500901,74.75618984,0.603903279,1.416217742,1.604161238,0
20200617,64.11,0.01,78.55566667,1.380075918,104.8379072,0.47104878,0.613113492,0.779835654,0
20200618,66.74,2.63,78.55566667,1.656466505,121.5048279,0.453069231,2.163815557,2.440093092,0
20200619,66.99,0.25,78.55566667,1.874077745,92.64322273,0.385555714,1.491108645,1.820275008,0
20200622,68,1.01,78.55566667,2.103783672,86.23495532,0.426530189,1.210529661,1.528232371,0
20200623,71.03,3.03,78.55566667,2.501487361,82.51923739,0.550525,1.948943044,2.408806704,0
20200624,71.7,0.67,78.55566667,2.838018886,92.5643679,0.469556604,1.215437591,1.688549454,0
20200629,70.6,-1.1,78.55566667,2.981591803,83.55623364,0.442540323,0.947058644,1.360914165,1
20200630,71.8,1.2,78.55566667,3.155825948,81.85962366,0.382195062,0.906230742,1.34264373,0
